Env,Year,Field_Location,Experiment,Replicate,Block,Plot,Range,Pass,Hybrid,Hybrid_Parent1,Hybrid_Parent2,Plant_Height_cm,Ear_Height_cm,Yield_Mg_ha,Grain_Moisture
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,168,18,8,PHW65_MOG_0332/PHT69,PHW65_MOG_0332,PHT69,240,129,12.6633789337743,19.8
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,169,18,9,PHW65_MOG_0051/PHT69,PHW65_MOG_0051,PHT69,223,102,10.8655811861116,20.3
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,170,18,10,PHW65_MOG_0410/PHT69,PHW65_MOG_0410,PHT69,242,127,11.6604602725209,19.9
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,171,19,10,PHW65_MOG_0512/PHT69,PHW65_MOG_0512,PHT69,222,108,10.7228572571274,20.9
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,172,19,9,PHW65_MOG_0156/PHT69,PHW65_MOG_0156,PHT69,246,128,12.8590177786851,20.5
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,173,19,8,CG44/CGR01,CG44,CGR01,251,116,10.1180713475843,19.9
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,174,19,7,PHW65_MOG_0206/PHT69,PHW65_MOG_0206,PHT69,233,116,7.80968702397124,21.4
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,175,19,6,PHW65_MOG_0209/PHT69,PHW65_MOG_0209,PHT69,180,85,7.86745439943705,20.2
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,176,19,5,PHW65_MOG_0460/PHT69,PHW65_MOG_0460,PHT69,247,109,14.4329091790424,20.6
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,177,19,4,PHW65_MOG_0426/PHT69,PHW65_MOG_0426,PHT69,238,113,10.783243420281,20
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,178,19,3,PHW65_MOG_0001/PHT69,PHW65_MOG_0001,PHT69,241,125,12.2620882322053,20.4
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,179,19,2,PHW65_MOG_0130/PHT69,PHW65_MOG_0130,PHT69,228,139,8.87306887154552,20
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,180,19,1,PHW65_MOG_0124/PHT69,PHW65_MOG_0124,PHT69,249,132,13.6817792516526,20.7
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,181,20,1,PHW65_MOG_0071/PHT69,PHW65_MOG_0071,PHT69,234,115,10.9543888979943,20.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,182,20,2,PHW65_MOG_0651/PHT69,PHW65_MOG_0651,PHT69,255,140,11.7075214277337,20
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,183,20,3,PHW65_MOG_0461/PHT69,PHW65_MOG_0461,PHT69,256,127,7.87923894403205,20.7
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,184,20,4,PHW65_MOG_0159/PHT69,PHW65_MOG_0159,PHT69,250,123,10.55864386447,20.3
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,185,20,5,PHW65_MOG_0054/PHT69,PHW65_MOG_0054,PHT69,276,135,13.8468398991502,20.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,2,186,20,6,PHW65_MOG_0622/PHT69,PHW65_MOG_0622,PHT69,220,101,11.252776648067,20.6
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,187,20,7,F42/OH43,F42,OH43,232,99,14.0879224127607,21.5
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,188,20,8,MO44_PHW65_0268/PHT69,MO44_PHW65_0268,PHT69,254,119,9.2927681100963,20.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,189,20,9,MO44_PHW65_0052/PHT69,MO44_PHW65_0052,PHT69,232,123,15.3083544984347,20.5
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,190,20,10,PHW52/PHM49,PHW52,PHM49,224,85,6.69331323730302,21
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,191,21,10,MO44_PHW65_0068/PHT69,MO44_PHW65_0068,PHT69,246,122,11.983880551962,19.8
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,192,21,9,MO44_PHW65_0391/PHT69,MO44_PHW65_0391,PHT69,266,132,12.0923291715031,19.9
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,193,21,8,MO44_PHW65_0193/PHT69,MO44_PHW65_0193,PHT69,266,130,11.0913360894319,20
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,194,21,7,MO44_PHW65_0180/PHT69,MO44_PHW65_0180,PHT69,249,118,11.7597431351547,21.3
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,195,21,6,MO44_PHW65_0260/PHT69,MO44_PHW65_0260,PHT69,257,126,11.6955828368041,20.5
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,196,21,5,MO44_PHW65_0067/PHT69,MO44_PHW65_0067,PHT69,270,112,11.2339059720815,20.3
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,197,21,4,MO44_PHW65_0177/PHT69,MO44_PHW65_0177,PHT69,250,123,10.2774322807025,20.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,198,21,3,2369/LH123HT,2369,LH123HT,272,124,13.1099592577085,21.2
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,199,21,2,MO44_PHW65_0396/PHT69,MO44_PHW65_0396,PHT69,256,117,10.4620568126912,20.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,200,21,1,MO44_PHW65_0103/PHT69,MO44_PHW65_0103,PHT69,257,116,9.53893415274785,20.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,201,22,1,MO44_PHW65_0135/PHT69,MO44_PHW65_0135,PHT69,262,122,14.6900125114488,20.2
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,202,22,2,MO44_PHW65_0250/PHT69,MO44_PHW65_0250,PHT69,244,98,12.3079170167415,20.5
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,203,22,3,MO44_PHW65_0178/PHT69,MO44_PHW65_0178,PHT69,243,101,8.02157775717977,20.5
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,204,22,4,MO44_PHW65_0034/PHT69,MO44_PHW65_0034,PHT69,251,122,11.940516508779,20.5
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,205,22,5,MO44_PHW65_0165/PHT69,MO44_PHW65_0165,PHT69,272,136,13.5730225394423,19.9
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,206,22,6,MO44_PHW65_0113/PHT69,MO44_PHW65_0113,PHT69,239,97,11.2569358991005,21
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,207,22,7,MO44_PHW65_0155/PHT69,MO44_PHW65_0155,PHT69,238,102,13.5425213651963,20.8
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,208,22,8,MO44_PHW65_0036/PHT69,MO44_PHW65_0036,PHT69,249,139,16.3493226043282,20.5
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,209,22,9,MO44_PHW65_0333/PHT69,MO44_PHW65_0333,PHT69,238,94,11.8775115579377,20.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,210,22,10,MO44_PHW65_0296/PHT69,MO44_PHW65_0296,PHT69,227,91,12.1540247285006,19.9
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,211,23,10,MO44_PHW65_0160/PHT69,MO44_PHW65_0160,PHT69,216,101,11.8775115579377,20.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,212,23,9,MO44_PHW65_0271/PHT69,MO44_PHW65_0271,PHT69,241,131,15.5629160663206,19.5
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,213,23,8,MO44_PHW65_0025/PHT69,MO44_PHW65_0025,PHT69,227,114,11.5987647155234,19.9
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,214,23,7,MO44_PHW65_0223/PHT69,MO44_PHW65_0223,PHT69,245,93,10.8041937217833,20.3
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,215,23,6,MO44_PHW65_0083/PHT69,MO44_PHW65_0083,PHT69,254,146,9.94476922118691,20.3
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,216,23,5,LOCAL_CHECK,NA,NA,NA,NA,NA,NA
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,217,23,4,MO44_PHW65_0288/PHT69,MO44_PHW65_0288,PHT69,234,111,12.969006861572,20.2
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,218,23,3,MO44_PHW65_0376/PHT69,MO44_PHW65_0376,PHT69,260,140,14.4260541171538,20.3
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,219,23,2,MO44_PHW65_0230/PHT69,MO44_PHW65_0230,PHT69,228,83,8.47147007730734,20.3
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,220,23,1,MO44_PHW65_0140/PHT69,MO44_PHW65_0140,PHT69,251,114,12.3698436432408,20.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,221,24,1,MO44_PHW65_0074/PHT69,MO44_PHW65_0074,PHT69,248,112,14.0989367256828,21.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,222,24,2,MO44_PHW65_0168/PHT69,MO44_PHW65_0168,PHT69,242,114,13.7237568778244,20.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,223,24,3,PHW65/PHT69,PHW65,PHT69,235,96,9.30747953504827,20.5
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,224,24,4,MO44_PHW65_0184/PHT69,MO44_PHW65_0184,PHT69,259,134,15.9969416139869,19.5
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,225,24,5,MO44_PHW65_0259/PHT69,MO44_PHW65_0259,PHT69,235,101,10.9942868986494,20.7
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,226,24,6,MO44_PHW65_0145/PHT69,MO44_PHW65_0145,PHT69,222,96,12.6140841067101,20.5
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,227,24,7,MO44_PHW65_0084/PHT69,MO44_PHW65_0084,PHT69,228,120,11.9719419610324,21.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,228,24,8,MO44_PHW65_0073/PHT69,MO44_PHW65_0073,PHT69,238,138,12.2928974991204,20.2
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,229,24,9,MO44_PHW65_0098/PHT69,MO44_PHW65_0098,PHT69,246,113,11.7544285366119,20.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,230,24,10,MO44_PHW65_0150/PHT69,MO44_PHW65_0150,PHT69,220,85,12.6475891844803,19.9
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,231,25,10,MO44_PHW65_0244/PHT69,MO44_PHW65_0244,PHT69,207,99,15.7546267296997,20.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,232,25,9,MO44_PHW65_0015/PHT69,MO44_PHW65_0015,PHT69,219,95,10.6466813446799,20.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,233,25,8,MO44_PHW65_0048/PHT69,MO44_PHW65_0048,PHT69,230,110,10.7906376443407,20.4
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,234,25,7,MO44_PHW65_0121/PHT69,MO44_PHW65_0121,PHT69,249,127,9.42994637103575,20.5
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,235,25,6,MO44_PHW65_0139/PHT69,MO44_PHW65_0139,PHT69,226,101,11.3281823288416,20.5
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,236,25,5,MO44_PHW65_0324/PHT69,MO44_PHW65_0324,PHT69,222,96,11.4938591616776,20.2
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,237,25,4,MO44_PHW65_0404/PHT69,MO44_PHW65_0404,PHT69,246,132,9.33335931925697,20.8
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,238,25,3,MO44_PHW65_0115/PHT69,MO44_PHW65_0115,PHT69,256,129,11.8011815991555,20.2
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,239,25,2,MO44_PHW65_0350/PHT69,MO44_PHW65_0350,PHT69,259,112,10.9942868986494,20.7
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,240,25,1,MO44_PHW65_0116/PHT69,MO44_PHW65_0116,PHT69,220,100,9.51297734537194,19.8
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,241,26,1,MO44/PHT69,MO44,PHT69,256,116,12.5230427229761,20.3
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,242,26,2,MO44_PHW65_0195/PHT69,MO44_PHW65_0195,PHT69,256,117,12.185450180754,20.5
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,243,26,3,MO44_PHW65_0010/PHT69,MO44_PHW65_0010,PHT69,246,111,11.1865367241995,20.2
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,244,26,4,MO44_PHW65_0110/PHT69,MO44_PHW65_0110,PHT69,265,149,13.4882970554258,20.4
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,245,26,5,MO44_PHW65_0319/PHT69,MO44_PHW65_0319,PHT69,246,102,11.9564603044076,20.8
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,246,26,6,MO44_PHW65_0220/PHT69,MO44_PHW65_0220,PHT69,247,118,12.5188834719425,21.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,247,26,7,MO44_PHW65_0200/PHT69,MO44_PHW65_0200,PHT69,255,118,9.57736871322447,20.8
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,248,26,8,MO44_PHW65_0254/PHT69,MO44_PHW65_0254,PHT69,263,115,14.0989367256828,21.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,249,26,9,MO44_PHW65_0060/PHT69,MO44_PHW65_0060,PHT69,253,129,11.9390530686006,20.1
DEH1_2019,2019,DEH1,G2F_PHT69,1,3,250,26,10,MO44_PHW65_0442/PHT69,MO44_PHW65_0442,PHT69,236,118,13.5767196514721,20.6
DEH1_2019,2019,DEH1,G2F_LH195,1,4,251,27,10,MO44_PHW65_0167/LH195,MO44_PHW65_0167,LH195,221,100,11.7448006407009,21.4
DEH1_2019,2019,DEH1,G2F_LH195,1,4,252,27,9,MO44_PHW65_0333/LH195,MO44_PHW65_0333,LH195,255,116,14.5427442155947,21
DEH1_2019,2019,DEH1,G2F_LH195,1,4,253,27,8,MO44_PHW65_0321/LH195,MO44_PHW65_0321,LH195,246,128,15.1182613215686,21.8
DEH1_2019,2019,DEH1,G2F_LH195,1,4,254,27,7,MO44_PHW65_0136/LH195,MO44_PHW65_0136,LH195,266,121,16.5638321252245,21.8
DEH1_2019,2019,DEH1,G2F_LH195,1,4,255,27,6,PHW65/LH195,PHW65,LH195,258,109,11.8788979749489,22.5
DEH1_2019,2019,DEH1,G2F_LH195,1,4,256,27,5,MO44_PHW65_0296/LH195,MO44_PHW65_0296,LH195,222,85,10.6080157147015,21.3
DEH1_2019,2019,DEH1,G2F_LH195,1,4,257,27,4,MO44_PHW65_0288/LH195,MO44_PHW65_0288,LH195,230,101,9.57752275955901,21.3
DEH1_2019,2019,DEH1,G2F_LH195,1,4,258,27,3,MO44_PHW65_0187/LH195,MO44_PHW65_0187,LH195,234,116,14.701565986542,20.8
DEH1_2019,2019,DEH1,G2F_LH195,1,4,259,27,2,PHW52/PHN82,PHW52,PHN82,265,123,18.6593244144543,21.6
DEH1_2019,2019,DEH1,G2F_LH195,1,4,260,27,1,MO44_PHW65_0328/LH195,MO44_PHW65_0328,LH195,220,101,13.1320649067201,20.7
DEH1_2019,2019,DEH1,G2F_LH195,1,4,261,28,1,B37/H95,B37,H95,258,132,15.9220750953832,21.1
DEH1_2019,2019,DEH1,G2F_LH195,1,4,262,28,2,MO44_PHW65_0031/LH195,MO44_PHW65_0031,LH195,241,120,12.1066554806186,21.8
DEH1_2019,2019,DEH1,G2F_LH195,1,4,263,28,3,MO44_PHW65_0015/LH195,MO44_PHW65_0015,LH195,236,115,11.8654189206735,21
DEH1_2019,2019,DEH1,G2F_LH195,1,4,264,28,4,MO44_PHW65_0455/LH195,MO44_PHW65_0455,LH195,235,105,12.4712831545587,21.4
DEH1_2019,2019,DEH1,G2F_LH195,1,4,265,28,5,MO44_PHW65_0069/LH195,MO44_PHW65_0069,LH195,243,116,14.4691100676676,21.4
DEH1_2019,2019,DEH1,G2F_LH195,1,4,266,28,6,MO44_PHW65_0218/LH195,MO44_PHW65_0218,LH195,242,124,14.4788149867459,22
DEH1_2019,2019,DEH1,G2F_LH195,1,4,267,28,7,MO44_PHW65_0009/LH195,MO44_PHW65_0009,LH195,241,117,13.087083377024,21.7
DEH1_2019,2019,DEH1,G2F_LH195,1,4,268,28,8,MO44_PHW65_0160/LH195,MO44_PHW65_0160,LH195,253,123,11.3960397392221,21.3
DEH1_2019,2019,DEH1,G2F_LH195,1,4,269,28,9,LOCAL_CHECK,NA,NA,NA,NA,NA,NA
DEH1_2019,2019,DEH1,G2F_LH195,1,4,270,28,10,MO44_PHW65_0056/LH195,MO44_PHW65_0056,LH195,232,114,12.2150270769925,21.1
DEH1_2019,2019,DEH1,G2F_LH195,1,4,271,29,10,MO44_PHW65_0315/LH195,MO44_PHW65_0315,LH195,237,119,10.209574870322,21.1
DEH1_2019,2019,DEH1,G2F_LH195,1,4,272,29,9,PHN11_PHW65_0274/LH195,PHN11_PHW65_0274,LH195,232,98,12.3052982290537,21.3
DEH1_2019,2019,DEH1,G2F_LH195,1,4,273,29,8,PHN11_PHW65_0216/LH195,PHN11_PHW65_0216,LH195,245,110,10.3049295514242,21.3
DEH1_2019,2019,DEH1,G2F_LH195,1,4,274,29,7,PHN11_PHW65_0241/LH195,PHN11_PHW65_0241,LH195,217,98,12.8950646209758,21.4
DEH1_2019,2019,DEH1,G2F_LH195,1,4,275,29,6,PHN11_PHW65_0577/LH195,PHN11_PHW65_0577,LH195,232,114,11.2748052739112,21.3
DEH1_2019,2019,DEH1,G2F_LH195,1,4,276,29,5,PHN11_PHW65_0105/LH195,PHN11_PHW65_0105,LH195,248,125,11.6991259024993,21.3
DEH1_2019,2019,DEH1,G2F_LH195,1,4,277,29,4,PHN11_PHW65_0088/LH195,PHN11_PHW65_0088,LH195,230,89,8.51144510112969,20.5
DEH1_2019,2019,DEH1,G2F_LH195,1,4,278,29,3,PHN11_PHW65_0499/LH195,PHN11_PHW65_0499,LH195,243,119,11.0135426904713,21
DEH1_2019,2019,DEH1,G2F_LH195,1,4,279,29,2,PHN11_PHW65_0092/LH195,PHN11_PHW65_0092,LH195,237,131,13.7076590358612,21.6
DEH1_2019,2019,DEH1,G2F_LH195,1,4,280,29,1,PHN11_PHW65_0190/LH195,PHN11_PHW65_0190,LH195,258,111,11.6693949599262,21.5
DEH1_2019,2019,DEH1,G2F_LH195,1,4,281,30,1,PHN11_PHW65_0359/LH195,PHN11_PHW65_0359,LH195,247,114,12.6810942622505,21.6
DEH1_2019,2019,DEH1,G2F_LH195,1,4,282,30,2,PHN11_PHW65_0017/LH195,PHN11_PHW65_0017,LH195,262,118,16.3229036579485,21.8
DEH1_2019,2019,DEH1,G2F_LH195,1,4,283,30,3,PHN11_PHW65_0256/LH195,PHN11_PHW65_0256,LH195,249,121,14.9455753805095,20.8
DEH1_2019,2019,DEH1,G2F_LH195,1,4,284,30,4,PHN11_PHW65_0258/LH195,PHN11_PHW65_0258,LH195,213,98,11.5904462134563,20.8
DEH1_2019,2019,DEH1,G2F_LH195,1,4,285,30,5,PHN11_PHW65_0343/LH195,PHN11_PHW65_0343,LH195,223,104,12.3224743953588,20.8
DEH1_2019,2019,DEH1,G2F_LH195,1,4,286,30,6,PHN11_PHW65_0344/LH195,PHN11_PHW65_0344,LH195,241,129,14.3355518955908,20.8
DEH1_2019,2019,DEH1,G2F_LH195,1,4,287,30,7,PHN11_PHW65_0421/LH195,PHN11_PHW65_0421,LH195,223,104,8.48186820489116,21.9
DEH1_2019,2019,DEH1,G2F_LH195,1,4,288,30,8,B14A/OH43,B14A,OH43,238,104,14.5802544980639,22.1
DEH1_2019,2019,DEH1,G2F_LH195,1,4,289,30,9,PHN11_PHW65_0448/LH195,PHN11_PHW65_0448,LH195,193,89,13.1809746179478,21.5
DEH1_2019,2019,DEH1,G2F_LH195,1,4,290,30,10,PHN11_PHW65_0341/LH195,PHN11_PHW65_0341,LH195,212,91,11.8493981018777,20.7
DEH1_2019,2019,DEH1,G2F_LH195,1,4,291,31,10,PHN11_PHW65_0154/LH195,PHN11_PHW65_0154,LH195,197,90,12.0174626528995,21.2
DEH1_2019,2019,DEH1,G2F_LH195,1,4,292,31,9,PHN11_PHW65_0132/LH195,PHN11_PHW65_0132,LH195,215,102,11.8477806153646,20.3
DEH1_2019,2019,DEH1,G2F_LH195,1,4,293,31,8,PHN11_PHW65_0418/LH195,PHN11_PHW65_0418,LH195,211,101,12.2896625260943,21.4
DEH1_2019,2019,DEH1,G2F_LH195,1,4,294,31,7,PHN11_PHW65_0206/LH195,PHN11_PHW65_0206,LH195,210,82,12.4444790923426,20.8
DEH1_2019,2019,DEH1,G2F_LH195,1,4,295,31,6,PHN11_PHW65_0141/LH195,PHN11_PHW65_0141,LH195,226,90,11.2891315830267,21.2
DEH1_2019,2019,DEH1,G2F_LH195,1,4,296,31,5,PHN11_PHW65_0072/LH195,PHN11_PHW65_0072,LH195,244,103,14.1664090202269,21.4
DEH1_2019,2019,DEH1,G2F_LH195,1,4,297,31,4,PHN11_PHW65_0077/LH195,PHN11_PHW65_0077,LH195,238,122,14.5059271416312,21.2
DEH1_2019,2019,DEH1,G2F_LH195,1,4,298,31,3,PHN11_PHW65_0224/LH195,PHN11_PHW65_0224,LH195,244,120,12.778143453033,21
DEH1_2019,2019,DEH1,G2F_LH195,1,4,299,31,2,PHN11_PHW65_0286/LH195,PHN11_PHW65_0286,LH195,246,117,11.896074141254,21.2
DEH1_2019,2019,DEH1,G2F_LH195,1,4,300,31,1,PHN11_PHW65_0345/LH195,PHN11_PHW65_0345,LH195,250,122,14.2385027048082,21
DEH1_2019,2019,DEH1,G2F_LH195,1,4,301,32,1,PHN11_PHW65_0237/LH195,PHN11_PHW65_0237,LH195,233,108,14.8360484366264,21.7
DEH1_2019,2019,DEH1,G2F_LH195,1,4,302,32,2,B14A/MO17,B14A,MO17,215,79,13.71536135259,21.9
DEH1_2019,2019,DEH1,G2F_LH195,1,4,303,32,3,PHW65/LH195,PHW65,LH195,219,81,10.9902816939504,21.6
DEH1_2019,2019,DEH1,G2F_LH195,1,4,304,NA,4,PHN11_PHW65_0015/LH195,PHN11_PHW65_0015,LH195,233,108,13.0215366616622,21
DEH1_2019,2019,DEH1,G2F_LH195,1,4,305,32,5,PHN11_PHW65_0279/LH195,PHN11_PHW65_0279,LH195,202,106,10.6412126998025,20.6
DEH1_2019,2019,DEH1,G2F_LH195,1,4,306,32,6,PHN11_PHW65_0260/LH195,PHN11_PHW65_0260,LH195,243,111,14.1907483410898,21.6
DEH1_2019,2019,DEH1,G2F_LH195,1,4,307,32,7,PHN11_PHW65_0346/LH195,PHN11_PHW65_0346,LH195,233,94,13.5004667158573,21.4
DEH1_2019,2019,DEH1,G2F_LH195,1,4,308,32,8,PHN11_PHW65_0227/LH195,PHN11_PHW65_0227,LH195,225,95,13.0267742370378,21.7
DEH1_2019,2019,DEH1,G2F_LH195,1,4,309,32,9,PHN11_PHW65_0612/LH195,PHN11_PHW65_0612,LH195,217,86,11.971556845196,20.7
DEH1_2019,2019,DEH1,G2F_LH195,1,4,310,32,10,PHN11_PHW65_0329/LH195,PHN11_PHW65_0329,LH195,222,104,12.4265326943645,21.3
DEH1_2019,2019,DEH1,G2F_LH195,1,4,311,33,10,PHN11_PHW65_0179/LH195,PHN11_PHW65_0179,LH195,196,102,11.8493981018777,20.7
DEH1_2019,2019,DEH1,G2F_LH195,1,4,312,33,9,PHN11_PHW65_0307/LH195,PHN11_PHW65_0307,LH195,223,112,NA,NA
DEH1_2019,2019,DEH1,G2F_LH195,1,4,313,33,8,PHN11_PHW65_0079/LH195,PHN11_PHW65_0079,LH195,221,90,10.5134312652721,21.1
DEH1_2019,2019,DEH1,G2F_LH195,1,4,314,33,7,PHN11_PHW65_0119/LH195,PHN11_PHW65_0119,LH195,204,95,11.5190457373806,21.7
DEH1_2019,2019,DEH1,G2F_LH195,1,5,315,33,6,PHN11_PHW65_0315/LH195,PHN11_PHW65_0315,LH195,200,85,13.1473925170104,21.7
DEH1_2019,2019,DEH1,G2F_LH195,1,5,316,33,5,PHN11_PHW65_0291/LH195,PHN11_PHW65_0291,LH195,222,96,10.6686329473569,21.3
DEH1_2019,2019,DEH1,G2F_LH195,1,5,317,33,4,B37/MO17,B37,MO17,241,95,13.3763823933568,20.7
DEH1_2019,2019,DEH1,G2F_LH195,1,5,318,33,3,2369/LH123HT,2369,LH123HT,247,113,11.4566569718776,21.3
DEH1_2019,2019,DEH1,G2F_LH195,1,5,319,33,2,PHN11_PHW65_0505/LH195,PHN11_PHW65_0505,LH195,204,91,12.9556048304639,21.4
DEH1_2019,2019,DEH1,G2F_LH195,1,5,320,33,1,PHG39/PHN82,PHG39,PHN82,226,104,13.4134305368221,21.2
DEH1_2019,2019,DEH1,G2F_LH195,1,5,321,34,1,PHN11_PHW65_0248/LH195,PHN11_PHW65_0248,LH195,239,114,13.5176428821624,21.3
DEH1_2019,2019,DEH1,G2F_LH195,1,5,322,34,2,PHN11_PHW65_0285/LH195,PHN11_PHW65_0285,LH195,224,105,11.6696260294281,22.7
DEH1_2019,2019,DEH1,G2F_LH195,1,5,323,34,3,PHN11_PHW65_0028/LH195,PHN11_PHW65_0028,LH195,234,113,15.0065777290014,20.8
DEH1_2019,2019,DEH1,G2F_LH195,1,5,324,34,4,PHN11_PHW65_0443/LH195,PHN11_PHW65_0443,LH195,212,104,13.1977656684165,21.4
DEH1_2019,2019,DEH1,G2F_LH195,1,5,325,34,5,PHN11_PHW65_0323/LH195,PHN11_PHW65_0323,LH195,225,96,13.4741247926449,21.2
DEH1_2019,2019,DEH1,G2F_LH195,1,5,326,34,6,B73/PHM49,B73,PHM49,240,122,12.7739842019995,21.4
DEH1_2019,2019,DEH1,G2F_LH195,1,5,327,34,7,PHN11_PHW65_0061/LH195,PHN11_PHW65_0061,LH195,209,97,14.5530653200112,21.6
DEH1_2019,2019,DEH1,G2F_LH195,1,5,328,34,8,PHN11_PHW65_0089/LH195,PHN11_PHW65_0089,LH195,213,92,13.5004667158573,21.4
DEH1_2019,2019,DEH1,G2F_LH195,1,5,329,34,9,PHN11_PHW65_0075/LH195,PHN11_PHW65_0075,LH195,222,92,15.1094806804978,20.9
DEH1_2019,2019,DEH1,G2F_LH195,1,5,330,34,10,PHN11_PHW65_0217/LH195,PHN11_PHW65_0217,LH195,223,94,11.1024274255213,20.8
DEH1_2019,2019,DEH1,G2F_LH195,1,5,331,35,10,PHN11_PHW65_0407/LH195,PHN11_PHW65_0407,LH195,223,88,9.2489419279096,21
DEH1_2019,2019,DEH1,G2F_LH195,1,5,332,35,9,PHN11_PHW65_0278/LH195,PHN11_PHW65_0278,LH195,218,92,12.0911738239938,21.9
DEH1_2019,2019,DEH1,G2F_LH195,1,5,333,35,8,PHN11_PHW65_0284/LH195,PHN11_PHW65_0284,LH195,217,103,12.6764728722132,22
DEH1_2019,2019,DEH1,G2F_LH195,1,5,334,35,7,PHN11_PHW65_0320/LH195,PHN11_PHW65_0320,LH195,243,112,12.318777283329,21.6
DEH1_2019,2019,DEH1,G2F_LH195,1,5,335,35,6,PHN11_PHW65_0316/LH195,PHN11_PHW65_0316,LH195,201,88,10.6747177775726,21.7
DEH1_2019,2019,DEH1,G2F_LH195,1,5,336,35,5,PHN11_PHW65_0257/LH195,PHN11_PHW65_0257,LH195,222,105,14.524335678613,21.1
