"genotype","parent1","parent2","env","block","rep","row","col","yield","grain_protein","test_weight","plant_height","maturity","standability"
"PLA-053xZM-0003","PLA-053","ZM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,2,4,11.86,10.59,82.68,272.85,124.33,9.92
"PLA-030xZM-0003","PLA-030","ZM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,10,8,13.41,9.26,78.44,281.47,130.88,7.73
"PLB-029xZM-0003","PLB-029","ZM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,5,3,10.99,8.8,83,283.88,121.63,10.95
"PLB-008xZM-0003","PLB-008","ZM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,4,10,14.49,10.31,79.64,285,128.86,10.53
"PLB-047xZM-0003","PLB-047","ZM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,3,4,12.21,8.59,85.98,235.94,130.25,9.39
"PLB-026xZM-0003","PLB-026","ZM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,9,9,14.74,9.81,83.5,268.68,125.67,10.72
"PLB-048xZM-0003","PLB-048","ZM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,3,9,13.6,8.67,80.65,260.99,127.02,11.18
"PLB-025xZM-0003","PLB-025","ZM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,1,8,13.28,10.6,82.13,252.56,128.53,8.27
"PLB-019xZM-0003","PLB-019","ZM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,10,1,12.98,9.53,85.33,288.33,126.68,8.23
"PLA-058xZM-0001","PLA-058","ZM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,3,11,14.34,10.13,70.78,276.56,116.49,8.74
"PLA-015xZM-0001","PLA-015","ZM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,10,6,17.19,9.59,74.92,294.03,117.67,8.6
"PLA-055xZM-0001","PLA-055","ZM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,4,3,17.37,7.49,69.16,295.52,109.6,7.07
"PLA-025xZM-0001","PLA-025","ZM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,3,8,16.12,8.87,77.32,276.19,115.67,6.23
"PLA-051xZM-0001","PLA-051","ZM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,6,12,16.32,8.45,75.67,281.29,117.15,7.63
"PLA-053xZM-0001","PLA-053","ZM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,8,5,18.29,9.28,76.05,302.2,113.41,8.87
"PLA-030xZM-0001","PLA-030","ZM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,3,1,14.73,7.88,71.12,277.59,122.39,6.16
"PLB-029xZM-0001","PLB-029","ZM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,6,7,16.09,9.07,74.5,292.19,117.26,9.2
"PLB-008xZM-0001","PLB-008","ZM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,1,2,16.2,8.06,72.7,286.36,120.41,8.63
"PLB-047xZM-0001","PLB-047","ZM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,11,4,15.65,7.69,77.32,261.82,121.52,8.75
"PLB-026xZM-0001","PLB-026","ZM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,2,8,17.6,9.42,76.34,283.47,116.41,8.28
"PLB-048xZM-0001","PLB-048","ZM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,2,7,17.06,7.33,77,272.32,118.39,8.63
"PLB-025xZM-0001","PLB-025","ZM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,11,2,17.57,10.29,73.33,270.39,121.58,7.63
"PLB-019xZM-0001","PLB-019","ZM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,7,3,18.7,7.71,76.52,297.19,122.98,7.94
"PLA-058xZM-0002","PLA-058","ZM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,7,1,14.34,9.22,67.93,275.59,116.49,7.76
"PLA-015xZM-0002","PLA-015","ZM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,9,12,14.5,10.04,78.78,258.68,116.94,7.43
"PLA-055xZM-0002","PLA-055","ZM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,9,5,12.45,8.83,76.61,292.39,116.71,6.31
"PLA-025xZM-0002","PLA-025","ZM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,11,1,15.95,7.95,70.61,292.42,116.96,7.05
"PLA-051xZM-0002","PLA-051","ZM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,6,10,16.02,8.97,74.05,274.89,121.15,7.81
"PLA-053xZM-0002","PLA-053","ZM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,7,2,13.1,9.07,73.43,244.84,115.11,8.66
"PLA-030xZM-0002","PLA-030","ZM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,8,10,16.7,10.32,76.48,277.74,121.5,7.44
"PLB-029xZM-0002","PLB-029","ZM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,7,9,17.78,9.95,76.45,302.56,114.37,9.94
"PLB-008xZM-0002","PLB-008","ZM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,6,1,12.98,8.46,75.74,280.92,120.1,6.9
"PLB-047xZM-0002","PLB-047","ZM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,5,6,16.97,8.85,74.99,280.5,116.14,9.63
"PLB-026xZM-0002","PLB-026","ZM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,8,4,15.48,8.21,76.31,273.26,120.5,6.72
"PLB-048xZM-0002","PLB-048","ZM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,10,9,16.42,8.52,71.39,247.96,122.16,8.3
"PLB-025xZM-0002","PLB-025","ZM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,2,6,14.7,9.7,78.91,260.73,120.97,8.6
"PLB-019xZM-0002","PLB-019","ZM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,10,10,17.74,8.64,77.51,296.18,127.03,7.86
"PLA-058xZM-0003","PLA-058","ZM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,1,10,17.23,9.08,77.95,265.51,116.4,7.63
"PLA-015xZM-0003","PLA-015","ZM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,4,2,14.57,8.77,77.67,250.76,121.5,7.74
"PLA-055xZM-0003","PLA-055","ZM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,7,7,13.58,8.29,80.55,269.56,125.44,8.71
"PLA-025xZM-0003","PLA-025","ZM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,4,11,13.8,8.72,80.83,273.52,124.74,8.63
"PLA-051xZM-0003","PLA-051","ZM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,8,8,15.74,8.82,78.83,296.63,125.5,7.82
"PLA-053xZM-0003","PLA-053","ZM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,1,5,14.07,9.29,81.08,233.89,123.32,9.5
"PLA-030xZM-0003","PLA-030","ZM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,5,7,14.44,9.23,79.55,265.91,131.42,8.81
"PLB-029xZM-0003","PLB-029","ZM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,9,7,14.02,9.12,80.1,270.93,121.05,10.1
"PLB-008xZM-0003","PLB-008","ZM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,2,11,13.27,9.48,79.36,276.91,126.46,10.65
"PLB-047xZM-0003","PLB-047","ZM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,8,7,14.44,9.03,80.9,263.41,128.2,10.37
"PLB-026xZM-0003","PLB-026","ZM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,8,1,14,7.87,74.27,244.59,118.87,9.58
"PLB-048xZM-0003","PLB-048","ZM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,4,4,14.95,8.58,71.6,236.33,122.87,10.06
"PLB-025xZM-0003","PLB-025","ZM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,9,10,13.48,10.44,76.55,249.86,131.64,10.18
"PLB-019xZM-0003","PLB-019","ZM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,3,7,16.25,10.56,82.28,275.18,132.5,9.6
