"genotype","parent1","parent2","env","block","rep","row","col","yield","grain_protein","test_weight","plant_height","maturity","standability"
"PLA-053xZM-0003","PLA-053","ZM-0003","WEST-2024-L5","WEST-2024-L5-B3",3,11,3,21.87,10.89,78.06,271.35,123.84,10.51
"PLA-014xZM-0003","PLA-014","ZM-0003","WEST-2024-L5","WEST-2024-L5-B3",3,2,10,18.01,9.84,78.13,253.52,123,10.58
"PLA-030xZM-0003","PLA-030","ZM-0003","WEST-2024-L5","WEST-2024-L5-B3",3,5,1,17.33,10.43,78.48,271.24,127.61,9.3
"PLA-044xZM-0003","PLA-044","ZM-0003","WEST-2024-L5","WEST-2024-L5-B3",3,12,3,15.88,10.96,77.15,240.41,119.7,9.58
"PLA-009xZM-0003","PLA-009","ZM-0003","WEST-2024-L5","WEST-2024-L5-B3",3,2,11,16.06,10.52,77.3,253.58,124.12,10.95
"PLA-043xZM-0003","PLA-043","ZM-0003","WEST-2024-L5","WEST-2024-L5-B3",3,5,2,17.54,11.9,79.19,277.61,122.88,10.86
"PLA-024xZM-0003","PLA-024","ZM-0003","WEST-2024-L5","WEST-2024-L5-B3",3,8,1,15.93,10.94,80.99,273.19,127.57,10.33
"PLA-002xZM-0003","PLA-002","ZM-0003","WEST-2024-L5","WEST-2024-L5-B3",3,12,7,18.03,10.44,76.16,255.11,119.26,8.42
"PLB-047xZM-0003","PLB-047","ZM-0003","WEST-2024-L5","WEST-2024-L5-B3",3,7,5,16.91,10.02,82.98,286.88,125,10.89
"PLB-053xZM-0003","PLB-053","ZM-0003","WEST-2024-L5","WEST-2024-L5-B3",3,4,3,16.27,12.09,81.99,267.35,122.37,11.37
"PLB-045xZM-0003","PLB-045","ZM-0003","WEST-2024-L5","WEST-2024-L5-B3",3,7,11,15.71,9.39,78.51,262.82,125.74,9.88
"PLB-026xZM-0003","PLB-026","ZM-0003","WEST-2024-L5","WEST-2024-L5-B3",3,12,8,16.41,10.63,80.79,258.77,122.44,9.83
"PLB-025xZM-0003","PLB-025","ZM-0003","WEST-2024-L5","WEST-2024-L5-B3",3,3,10,13.71,11.01,80.69,250.26,121.82,9.67
"PLB-022xZM-0003","PLB-022","ZM-0003","WEST-2024-L5","WEST-2024-L5-B3",3,8,9,15.11,9.89,75.41,261.92,123.04,10.95
"PLB-052xZM-0003","PLB-052","ZM-0003","WEST-2024-L5","WEST-2024-L5-B3",3,7,6,16.31,10.53,78.58,282.79,124.52,11.22
"PLB-027xZM-0003","PLB-027","ZM-0003","WEST-2024-L5","WEST-2024-L5-B3",3,12,4,13.97,10.41,73.72,258.07,127.87,9.43
"PLA-053xZM-0001","PLA-053","ZM-0001","WEST-2024-L6","WEST-2024-L6-B1",1,2,10,17.6,11.98,81.53,277.27,122.3,8.16
"PLA-014xZM-0001","PLA-014","ZM-0001","WEST-2024-L6","WEST-2024-L6-B1",1,3,6,17.46,11.31,76.26,269.98,120.7,4.55
"PLA-030xZM-0001","PLA-030","ZM-0001","WEST-2024-L6","WEST-2024-L6-B1",1,6,7,16.93,11.12,72.24,287.52,126.87,4.94
"PLA-044xZM-0001","PLA-044","ZM-0001","WEST-2024-L6","WEST-2024-L6-B1",1,1,3,15.9,11.54,76.94,281.73,121.59,5.5
"PLA-009xZM-0001","PLA-009","ZM-0001","WEST-2024-L6","WEST-2024-L6-B1",1,2,1,15.31,12.09,77.57,290.69,126.66,5.66
"PLA-043xZM-0001","PLA-043","ZM-0001","WEST-2024-L6","WEST-2024-L6-B1",1,8,9,16.67,11.43,83.67,284.55,123.22,6.49
"PLA-024xZM-0001","PLA-024","ZM-0001","WEST-2024-L6","WEST-2024-L6-B1",1,9,9,17.79,11.8,86.44,272.57,123.35,5.52
"PLA-002xZM-0001","PLA-002","ZM-0001","WEST-2024-L6","WEST-2024-L6-B1",1,5,12,17.16,10.25,74.77,293.18,119.7,2.73
"PLB-047xZM-0001","PLB-047","ZM-0001","WEST-2024-L6","WEST-2024-L6-B1",1,6,8,14.62,12.35,74.96,302.17,119.39,4.97
"PLB-053xZM-0001","PLB-053","ZM-0001","WEST-2024-L6","WEST-2024-L6-B1",1,8,3,12.85,10.95,73.12,293.45,117.06,5.35
"PLB-045xZM-0001","PLB-045","ZM-0001","WEST-2024-L6","WEST-2024-L6-B1",1,9,10,16.98,11.31,76.29,298.67,126.16,5.66
"PLB-026xZM-0001","PLB-026","ZM-0001","WEST-2024-L6","WEST-2024-L6-B1",1,6,11,14.47,11.45,80.22,313.64,122.38,5.31
"PLB-025xZM-0001","PLB-025","ZM-0001","WEST-2024-L6","WEST-2024-L6-B1",1,1,1,14.97,11.25,79.05,265.39,123.98,4.52
"PLB-022xZM-0001","PLB-022","ZM-0001","WEST-2024-L6","WEST-2024-L6-B1",1,12,8,18.32,10.29,78.77,280.4,121.83,5.81
"PLB-052xZM-0001","PLB-052","ZM-0001","WEST-2024-L6","WEST-2024-L6-B1",1,2,8,14.71,11.57,74.75,297.05,120.05,5.55
"PLB-027xZM-0001","PLB-027","ZM-0001","WEST-2024-L6","WEST-2024-L6-B1",1,12,5,13.29,11.85,78.31,285.5,124.25,6.71
"PLA-053xZM-0002","PLA-053","ZM-0002","WEST-2024-L6","WEST-2024-L6-B1",1,3,3,16.19,9.45,76.28,279,123.23,5.48
"PLA-014xZM-0002","PLA-014","ZM-0002","WEST-2024-L6","WEST-2024-L6-B1",1,2,4,15.17,10.96,86.81,257.18,122.46,4.88
"PLA-030xZM-0002","PLA-030","ZM-0002","WEST-2024-L6","WEST-2024-L6-B1",1,2,11,20.4,11.18,73.12,261.76,123.48,4.22
"PLA-044xZM-0002","PLA-044","ZM-0002","WEST-2024-L6","WEST-2024-L6-B1",1,10,3,17.19,10.99,85.88,270.36,114.57,5.58
"PLA-009xZM-0002","PLA-009","ZM-0002","WEST-2024-L6","WEST-2024-L6-B1",1,11,10,19.59,10.55,79.07,269.18,127.16,6.09
"PLA-043xZM-0002","PLA-043","ZM-0002","WEST-2024-L6","WEST-2024-L6-B1",1,4,9,18.9,11.72,80.52,274.8,122.66,6.01
"PLA-024xZM-0002","PLA-024","ZM-0002","WEST-2024-L6","WEST-2024-L6-B1",1,6,2,15.38,10.54,82.19,276.03,125.29,4.54
"PLA-002xZM-0002","PLA-002","ZM-0002","WEST-2024-L6","WEST-2024-L6-B1",1,12,12,15.2,10.29,75.43,271.27,120.51,4.04
"PLB-047xZM-0002","PLB-047","ZM-0002","WEST-2024-L6","WEST-2024-L6-B1",1,7,11,14.4,10.9,75.12,284.93,123.27,6.56
"PLB-053xZM-0002","PLB-053","ZM-0002","WEST-2024-L6","WEST-2024-L6-B1",1,7,3,13.59,10.24,79.57,256.23,119.56,4.86
"PLB-045xZM-0002","PLB-045","ZM-0002","WEST-2024-L6","WEST-2024-L6-B1",1,10,10,14.93,11.44,79.29,277.49,125.88,6.48
"PLB-026xZM-0002","PLB-026","ZM-0002","WEST-2024-L6","WEST-2024-L6-B1",1,7,4,18.01,10.41,83.94,265.98,119.92,4.58
"PLB-025xZM-0002","PLB-025","ZM-0002","WEST-2024-L6","WEST-2024-L6-B1",1,4,8,13.99,10.79,81.33,281.86,124.58,6.17
"PLB-022xZM-0002","PLB-022","ZM-0002","WEST-2024-L6","WEST-2024-L6-B1",1,5,8,17.97,10.12,76.79,279.07,122.27,5.69
"PLB-052xZM-0002","PLB-052","ZM-0002","WEST-2024-L6","WEST-2024-L6-B1",1,1,5,15.35,11.39,79.38,291.6,124.28,6.3
"PLB-027xZM-0002","PLB-027","ZM-0002","WEST-2024-L6","WEST-2024-L6-B1",1,5,3,13.72,10.2,71.44,267.12,119.32,5.37
"PLA-053xZM-0003","PLA-053","ZM-0003","WEST-2024-L6","WEST-2024-L6-B1",1,7,10,19.59,11.22,87.03,299.91,126.88,7.75
"PLA-014xZM-0003","PLA-014","ZM-0003","WEST-2024-L6","WEST-2024-L6-B1",1,12,2,15.98,10.16,84.23,284.95,127.18,5.26
"PLA-030xZM-0003","PLA-030","ZM-0003","WEST-2024-L6","WEST-2024-L6-B1",1,6,6,16.76,10.21,79.69,292.47,126.93,5.85
"PLA-044xZM-0003","PLA-044","ZM-0003","WEST-2024-L6","WEST-2024-L6-B1",1,8,12,15.24,10.43,81.81,276.99,119.13,7.44
"PLA-009xZM-0003","PLA-009","ZM-0003","WEST-2024-L6","WEST-2024-L6-B1",1,4,1,20.24,11.51,76.48,295.82,129,5.2
"PLA-043xZM-0003","PLA-043","ZM-0003","WEST-2024-L6","WEST-2024-L6-B1",1,3,1,15.96,10.38,79.29,278.02,120.37,5.94
"PLA-024xZM-0003","PLA-024","ZM-0003","WEST-2024-L6","WEST-2024-L6-B1",1,8,2,16.9,9.32,84.84,276.69,126.45,5.81
"PLA-002xZM-0003","PLA-002","ZM-0003","WEST-2024-L6","WEST-2024-L6-B1",1,2,7,18.24,9.85,82.79,285.14,122.59,5.38
"PLB-047xZM-0003","PLB-047","ZM-0003","WEST-2024-L6","WEST-2024-L6-B1",1,6,9,17.15,10.13,82.64,302.07,125.92,5.85
"PLB-053xZM-0003","PLB-053","ZM-0003","WEST-2024-L6","WEST-2024-L6-B1",1,9,12,15.47,9.39,79.59,291.87,117,6.4
"PLB-045xZM-0003","PLB-045","ZM-0003","WEST-2024-L6","WEST-2024-L6-B1",1,8,8,19.1,10.2,79.93,282.98,127.12,5.57
"PLB-026xZM-0003","PLB-026","ZM-0003","WEST-2024-L6","WEST-2024-L6-B1",1,9,3,14.14,9.8,85.49,284.1,119.79,5.79
"PLB-025xZM-0003","PLB-025","ZM-0003","WEST-2024-L6","WEST-2024-L6-B1",1,6,10,13.21,10.42,81.73,289.73,126.97,5.05
"PLB-022xZM-0003","PLB-022","ZM-0003","WEST-2024-L6","WEST-2024-L6-B1",1,4,3,15.95,10.5,79,275.27,122.72,5.25
"PLB-052xZM-0003","PLB-052","ZM-0003","WEST-2024-L6","WEST-2024-L6-B1",1,8,5,15.8,10.33,82.92,280.55,122.46,7.13
"PLB-027xZM-0003","PLB-027","ZM-0003","WEST-2024-L6","WEST-2024-L6-B1",1,4,12,12.71,10.04,73.89,272.78,122.07,5.41
"PLA-053xZM-0001","PLA-053","ZM-0001","WEST-2024-L6","WEST-2024-L6-B2",2,2,5,16.19,11.93,81.82,287.65,117.66,7.27
"PLA-014xZM-0001","PLA-014","ZM-0001","WEST-2024-L6","WEST-2024-L6-B2",2,8,11,15.09,13.15,80.8,257.01,120.69,5.52
"PLA-030xZM-0001","PLA-030","ZM-0001","WEST-2024-L6","WEST-2024-L6-B2",2,6,12,18.61,11.56,77.56,265.03,127.84,4.71
"PLA-044xZM-0001","PLA-044","ZM-0001","WEST-2024-L6","WEST-2024-L6-B2",2,6,5,18.68,11.86,81.41,268.41,121.46,4.91
"PLA-009xZM-0001","PLA-009","ZM-0001","WEST-2024-L6","WEST-2024-L6-B2",2,9,5,16.51,11.79,76.84,272.22,124.82,6.07
"PLA-043xZM-0001","PLA-043","ZM-0001","WEST-2024-L6","WEST-2024-L6-B2",2,11,2,14.94,10.92,80.19,286.51,119.31,5.83
"PLA-024xZM-0001","PLA-024","ZM-0001","WEST-2024-L6","WEST-2024-L6-B2",2,10,5,17.03,12.25,81.98,278.81,124.7,5.91
"PLA-002xZM-0001","PLA-002","ZM-0001","WEST-2024-L6","WEST-2024-L6-B2",2,7,5,15.48,10.82,80.38,298.08,117.09,3.88
"PLB-047xZM-0001","PLB-047","ZM-0001","WEST-2024-L6","WEST-2024-L6-B2",2,2,3,13.49,11.28,75.28,302.22,122.23,6.34
"PLB-053xZM-0001","PLB-053","ZM-0001","WEST-2024-L6","WEST-2024-L6-B2",2,3,12,12.07,10.9,76.77,297.12,121.42,5.8
"PLB-045xZM-0001","PLB-045","ZM-0001","WEST-2024-L6","WEST-2024-L6-B2",2,4,5,15.93,11.12,76.49,278.86,127.55,5.09
"PLB-026xZM-0001","PLB-026","ZM-0001","WEST-2024-L6","WEST-2024-L6-B2",2,9,1,12.18,11.97,80.31,292.76,119.8,4.42
"PLB-025xZM-0001","PLB-025","ZM-0001","WEST-2024-L6","WEST-2024-L6-B2",2,1,4,13.96,12.81,81.12,291.36,122.3,5.59
"PLB-022xZM-0001","PLB-022","ZM-0001","WEST-2024-L6","WEST-2024-L6-B2",2,12,6,13.92,11.57,75.41,308.01,124.5,5.74
"PLB-052xZM-0001","PLB-052","ZM-0001","WEST-2024-L6","WEST-2024-L6-B2",2,10,11,14.57,12.08,76.74,273.1,121.38,5.62
"PLB-027xZM-0001","PLB-027","ZM-0001","WEST-2024-L6","WEST-2024-L6-B2",2,4,7,11.58,12.66,77.11,292.32,125.18,5.75
"PLA-053xZM-0002","PLA-053","ZM-0002","WEST-2024-L6","WEST-2024-L6-B2",2,10,4,16.76,10.87,75.52,269.4,119.16,6.39
"PLA-014xZM-0002","PLA-014","ZM-0002","WEST-2024-L6","WEST-2024-L6-B2",2,7,1,16.38,10.23,78.17,243.23,117.05,5.13
"PLA-030xZM-0002","PLA-030","ZM-0002","WEST-2024-L6","WEST-2024-L6-B2",2,7,8,22.34,9.71,79.32,272.41,126.85,4.73
"PLA-044xZM-0002","PLA-044","ZM-0002","WEST-2024-L6","WEST-2024-L6-B2",2,11,12,18.15,10.47,81.39,265.32,115.33,5.21
"PLA-009xZM-0002","PLA-009","ZM-0002","WEST-2024-L6","WEST-2024-L6-B2",2,2,12,19.7,11.18,80.1,262.96,125,4.3
"PLA-043xZM-0002","PLA-043","ZM-0002","WEST-2024-L6","WEST-2024-L6-B2",2,7,9,18.23,12.15,80.23,256.29,126.33,6.62
"PLA-024xZM-0002","PLA-024","ZM-0002","WEST-2024-L6","WEST-2024-L6-B2",2,6,4,17.89,11,79.04,285.23,120.25,3.88
"PLA-002xZM-0002","PLA-002","ZM-0002","WEST-2024-L6","WEST-2024-L6-B2",2,1,9,18.11,10.74,77.54,293.51,123.53,5
"PLB-047xZM-0002","PLB-047","ZM-0002","WEST-2024-L6","WEST-2024-L6-B2",2,5,10,16.74,12.11,81.16,292.6,123.69,5.1
"PLB-053xZM-0002","PLB-053","ZM-0002","WEST-2024-L6","WEST-2024-L6-B2",2,12,4,16.51,12.05,77.91,292.14,119.99,6.2
"PLB-045xZM-0002","PLB-045","ZM-0002","WEST-2024-L6","WEST-2024-L6-B2",2,9,4,15.52,10.09,80.58,287.51,124.08,4.75
"PLB-026xZM-0002","PLB-026","ZM-0002","WEST-2024-L6","WEST-2024-L6-B2",2,9,8,19.4,10.72,81.85,260.79,121.33,4.98
"PLB-025xZM-0002","PLB-025","ZM-0002","WEST-2024-L6","WEST-2024-L6-B2",2,7,7,14.86,11.64,81.43,278.51,124.39,5.04
"PLB-022xZM-0002","PLB-022","ZM-0002","WEST-2024-L6","WEST-2024-L6-B2",2,11,4,15.81,10.83,82.77,293.77,123.33,4.58
"PLB-052xZM-0002","PLB-052","ZM-0002","WEST-2024-L6","WEST-2024-L6-B2",2,3,8,16.44,10.36,82.29,281.7,124.84,6.15
"PLB-027xZM-0002","PLB-027","ZM-0002","WEST-2024-L6","WEST-2024-L6-B2",2,12,9,13.69,11.93,77.95,254.44,120.21,6.27
"PLA-053xZM-0003","PLA-053","ZM-0003","WEST-2024-L6","WEST-2024-L6-B2",2,5,9,19.08,11.47,83.83,278.17,119.84,8.96
"PLA-014xZM-0003","PLA-014","ZM-0003","WEST-2024-L6","WEST-2024-L6-B2",2,2,2,13.91,10.87,84.01,269.77,122.79,7.5
"PLA-030xZM-0003","PLA-030","ZM-0003","WEST-2024-L6","WEST-2024-L6-B2",2,11,1,17.29,9.48,84.75,272.14,133.4,6.08
"PLA-044xZM-0003","PLA-044","ZM-0003","WEST-2024-L6","WEST-2024-L6-B2",2,10,12,17.71,11.67,83.26,254.98,121.74,5.54
"PLA-009xZM-0003","PLA-009","ZM-0003","WEST-2024-L6","WEST-2024-L6-B2",2,10,6,20.59,11.03,82.47,279.76,128.38,6.41
"PLA-043xZM-0003","PLA-043","ZM-0003","WEST-2024-L6","WEST-2024-L6-B2",2,12,7,17.88,12.08,84.87,281.31,126.62,6.65
"PLA-024xZM-0003","PLA-024","ZM-0003","WEST-2024-L6","WEST-2024-L6-B2",2,4,6,16.11,11.16,81.09,297.6,126.2,6.26
"PLA-002xZM-0003","PLA-002","ZM-0003","WEST-2024-L6","WEST-2024-L6-B2",2,10,8,18.75,10.34,81.05,271.34,121.28,5.06
"PLB-047xZM-0003","PLB-047","ZM-0003","WEST-2024-L6","WEST-2024-L6-B2",2,12,3,17.58,11.74,83.89,298.22,124.13,5.15
"PLB-053xZM-0003","PLB-053","ZM-0003","WEST-2024-L6","WEST-2024-L6-B2",2,4,2,14.45,10.42,88.44,278,121.31,6.46
"PLB-045xZM-0003","PLB-045","ZM-0003","WEST-2024-L6","WEST-2024-L6-B2",2,5,4,17.16,9.75,79.99,280.8,123.62,6.2
"PLB-026xZM-0003","PLB-026","ZM-0003","WEST-2024-L6","WEST-2024-L6-B2",2,10,9,16.2,11.23,83.72,290.66,124.74,6.86
"PLB-025xZM-0003","PLB-025","ZM-0003","WEST-2024-L6","WEST-2024-L6-B2",2,5,1,14.76,9.63,82.76,276.22,126.46,5.23
"PLB-022xZM-0003","PLB-022","ZM-0003","WEST-2024-L6","WEST-2024-L6-B2",2,5,2,15.31,9.92,78.98,259.53,124.78,5.71
"PLB-052xZM-0003","PLB-052","ZM-0003","WEST-2024-L6","WEST-2024-L6-B2",2,6,3,17.39,10.03,81.83,275.03,126.21,5.9
"PLB-027xZM-0003","PLB-027","ZM-0003","WEST-2024-L6","WEST-2024-L6-B2",2,5,11,12.76,9.95,77.68,281.72,122.07,7.13
"PLA-053xZM-0001","PLA-053","ZM-0001","WEST-2024-L6","WEST-2024-L6-B3",3,1,11,16.24,11.3,79.05,276.29,120.11,7.56
"PLA-014xZM-0001","PLA-014","ZM-0001","WEST-2024-L6","WEST-2024-L6-B3",3,1,10,15.28,12.79,81.8,280.78,121.99,7.55
"PLA-030xZM-0001","PLA-030","ZM-0001","WEST-2024-L6","WEST-2024-L6-B3",3,7,6,18.66,11.13,78.54,259.91,122.28,5.14
"PLA-044xZM-0001","PLA-044","ZM-0001","WEST-2024-L6","WEST-2024-L6-B3",3,12,11,18.26,13.38,81.9,261.26,119.48,6.15
"PLA-009xZM-0001","PLA-009","ZM-0001","WEST-2024-L6","WEST-2024-L6-B3",3,8,4,17.67,11.72,83.22,259.81,120.12,4.98
"PLA-043xZM-0001","PLA-043","ZM-0001","WEST-2024-L6","WEST-2024-L6-B3",3,3,5,17.52,12.14,81.45,261.54,119.68,6.14
"PLA-024xZM-0001","PLA-024","ZM-0001","WEST-2024-L6","WEST-2024-L6-B3",3,11,11,15.92,12.21,82.69,272.11,128.8,4.28
"PLA-002xZM-0001","PLA-002","ZM-0001","WEST-2024-L6","WEST-2024-L6-B3",3,4,10,18.8,11.33,78.17,287.44,113.56,3.27
"PLB-047xZM-0001","PLB-047","ZM-0001","WEST-2024-L6","WEST-2024-L6-B3",3,11,9,14.25,12.12,80.85,290.8,118.24,5.57
"PLB-053xZM-0001","PLB-053","ZM-0001","WEST-2024-L6","WEST-2024-L6-B3",3,3,7,12.82,12.72,78.24,283.06,122.73,6.52
"PLB-045xZM-0001","PLB-045","ZM-0001","WEST-2024-L6","WEST-2024-L6-B3",3,11,8,17.48,11.67,78.17,282.63,132.31,6.13
"PLB-026xZM-0001","PLB-026","ZM-0001","WEST-2024-L6","WEST-2024-L6-B3",3,3,9,15.89,12.42,81.78,294.37,119.86,5.85
"PLB-025xZM-0001","PLB-025","ZM-0001","WEST-2024-L6","WEST-2024-L6-B3",3,1,12,12.87,12.01,79,291.11,122.27,5.3
"PLB-022xZM-0001","PLB-022","ZM-0001","WEST-2024-L6","WEST-2024-L6-B3",3,8,1,16.95,11.23,74.05,278.68,122.75,6.48
"PLB-052xZM-0001","PLB-052","ZM-0001","WEST-2024-L6","WEST-2024-L6-B3",3,1,6,17.24,11.88,77.08,289.23,119.39,6.42
"PLB-027xZM-0001","PLB-027","ZM-0001","WEST-2024-L6","WEST-2024-L6-B3",3,10,2,13.95,12.03,75.96,263.84,124.25,5.5
"PLA-053xZM-0002","PLA-053","ZM-0002","WEST-2024-L6","WEST-2024-L6-B3",3,8,6,18.11,10.87,82.67,260.52,119.61,5.98
"PLA-014xZM-0002","PLA-014","ZM-0002","WEST-2024-L6","WEST-2024-L6-B3",3,7,12,18.71,11.78,84.58,268.25,124.82,5.01
"PLA-030xZM-0002","PLA-030","ZM-0002","WEST-2024-L6","WEST-2024-L6-B3",3,8,10,20.42,11.04,78.37,261.64,126.11,5.31
"PLA-044xZM-0002","PLA-044","ZM-0002","WEST-2024-L6","WEST-2024-L6-B3",3,9,6,17.72,11.13,81.45,233.06,117.42,6.91
"PLA-009xZM-0002","PLA-009","ZM-0002","WEST-2024-L6","WEST-2024-L6-B3",3,3,2,14.53,10.5,81.47,256.44,122.2,4.76
"PLA-043xZM-0002","PLA-043","ZM-0002","WEST-2024-L6","WEST-2024-L6-B3",3,6,1,19.46,10.81,81.12,249.25,116.15,6.68
"PLA-024xZM-0002","PLA-024","ZM-0002","WEST-2024-L6","WEST-2024-L6-B3",3,12,1,18.36,11.6,84.5,266.79,121.73,4.8
"PLA-002xZM-0002","PLA-002","ZM-0002","WEST-2024-L6","WEST-2024-L6-B3",3,4,4,16.05,9.09,78.56,271.7,122.05,3.04
"PLB-047xZM-0002","PLB-047","ZM-0002","WEST-2024-L6","WEST-2024-L6-B3",3,5,5,14.11,11.91,78.66,273.26,121.53,4.67
"PLB-053xZM-0002","PLB-053","ZM-0002","WEST-2024-L6","WEST-2024-L6-B3",3,1,8,17.02,11.35,82.96,276.95,127.43,7.16
"PLB-045xZM-0002","PLB-045","ZM-0002","WEST-2024-L6","WEST-2024-L6-B3",3,4,11,19.7,10.81,81.78,263.72,126.17,4.26
"PLB-026xZM-0002","PLB-026","ZM-0002","WEST-2024-L6","WEST-2024-L6-B3",3,11,6,17.06,10.88,85.42,275.38,120.38,4.84
"PLB-025xZM-0002","PLB-025","ZM-0002","WEST-2024-L6","WEST-2024-L6-B3",3,1,7,20.16,12.17,84.01,246.32,124.73,5.65
"PLB-022xZM-0002","PLB-022","ZM-0002","WEST-2024-L6","WEST-2024-L6-B3",3,10,1,14.35,10.56,82.92,259.9,120.65,4.41
"PLB-052xZM-0002","PLB-052","ZM-0002","WEST-2024-L6","WEST-2024-L6-B3",3,11,7,16.66,11.81,81.94,276.59,121.73,6.93
"PLB-027xZM-0002","PLB-027","ZM-0002","WEST-2024-L6","WEST-2024-L6-B3",3,9,2,15.03,11.01,76.33,259.5,118.98,4.55
"PLA-053xZM-0003","PLA-053","ZM-0003","WEST-2024-L6","WEST-2024-L6-B3",3,1,2,19.62,11.74,80.17,283.67,120.93,5.66
"PLA-014xZM-0003","PLA-014","ZM-0003","WEST-2024-L6","WEST-2024-L6-B3",3,9,7,16.98,11.52,83.24,276.56,126.19,6.69
"PLA-030xZM-0003","PLA-030","ZM-0003","WEST-2024-L6","WEST-2024-L6-B3",3,10,7,21.38,11.56,87.35,290.82,128.66,6.17
"PLA-044xZM-0003","PLA-044","ZM-0003","WEST-2024-L6","WEST-2024-L6-B3",3,7,2,18.28,9.95,83.02,247.73,117.95,4.93
"PLA-009xZM-0003","PLA-009","ZM-0003","WEST-2024-L6","WEST-2024-L6-B3",3,9,11,18.54,12.11,78.3,275.16,130.54,6.12
"PLA-043xZM-0003","PLA-043","ZM-0003","WEST-2024-L6","WEST-2024-L6-B3",3,3,10,18.81,11.48,89.02,271.82,126.45,6.46
"PLA-024xZM-0003","PLA-024","ZM-0003","WEST-2024-L6","WEST-2024-L6-B3",3,11,3,17.78,11.56,88.26,268.78,125.94,6.61
"PLA-002xZM-0003","PLA-002","ZM-0003","WEST-2024-L6","WEST-2024-L6-B3",3,3,11,18.65,11.14,82.77,276.56,124.4,6.03
"PLB-047xZM-0003","PLB-047","ZM-0003","WEST-2024-L6","WEST-2024-L6-B3",3,3,4,15.67,10.56,82.36,279.27,123.43,5.74
"PLB-053xZM-0003","PLB-053","ZM-0003","WEST-2024-L6","WEST-2024-L6-B3",3,12,10,13.72,11.07,82.32,289.72,123.12,6.6
"PLB-045xZM-0003","PLB-045","ZM-0003","WEST-2024-L6","WEST-2024-L6-B3",3,2,6,18.93,11.42,84.76,291.3,126.65,5.96
"PLB-026xZM-0003","PLB-026","ZM-0003","WEST-2024-L6","WEST-2024-L6-B3",3,5,6,17.12,11.01,82.71,265.64,122.31,5.44
"PLB-025xZM-0003","PLB-025","ZM-0003","WEST-2024-L6","WEST-2024-L6-B3",3,11,5,14.91,10.76,85.54,278.7,122.57,5.92
"PLB-022xZM-0003","PLB-022","ZM-0003","WEST-2024-L6","WEST-2024-L6-B3",3,5,7,16.05,11.09,83.53,279.02,130.71,5.74
"PLB-052xZM-0003","PLB-052","ZM-0003","WEST-2024-L6","WEST-2024-L6-B3",3,2,9,19.39,12.35,82.13,278.55,126.07,7.53
"PLB-027xZM-0003","PLB-027","ZM-0003","WEST-2024-L6","WEST-2024-L6-B3",3,8,7,14.48,11.04,79.93,271.84,125.4,5.66
