"genotype","parent1","parent2","env","block","rep","row","col","yield","brix","firmness","fruit_wt","maturity","shelf_life"
"PLB-033xTOM-0003","PLB-033","TOM-0003","CA-2024-L5","CA-2024-L5-B3",3,5,10,88.56,4.91,39.86,70.91,116.59,10.68
"PLB-030xTOM-0003","PLB-030","TOM-0003","CA-2024-L5","CA-2024-L5-B3",3,12,6,80.52,5.36,39.67,57.3,116.25,10.15
"PLB-048xTOM-0003","PLB-048","TOM-0003","CA-2024-L5","CA-2024-L5-B3",3,7,12,87.63,4.94,40.53,70.79,110.52,11.99
"PLB-052xTOM-0003","PLB-052","TOM-0003","CA-2024-L5","CA-2024-L5-B3",3,2,3,92.59,5.76,35.53,61.56,118.36,15.44
"PLB-022xTOM-0003","PLB-022","TOM-0003","CA-2024-L5","CA-2024-L5-B3",3,10,10,79.11,5.92,27.29,59.42,124.4,12.04
"PLB-008xTOM-0003","PLB-008","TOM-0003","CA-2024-L5","CA-2024-L5-B3",3,10,9,80.03,5.24,44.37,58.34,114.34,15.59
"PLA-025xTOM-0001","PLA-025","TOM-0001","CA-2024-L6","CA-2024-L6-B1",1,12,8,119.48,4.31,41.76,91.84,109.02,18.7
"PLA-015xTOM-0001","PLA-015","TOM-0001","CA-2024-L6","CA-2024-L6-B1",1,10,7,107.83,5.09,57.27,92.23,105.26,19.02
"PLA-053xTOM-0001","PLA-053","TOM-0001","CA-2024-L6","CA-2024-L6-B1",1,7,10,113.89,4.82,42.26,92.81,108,22.37
"PLA-055xTOM-0001","PLA-055","TOM-0001","CA-2024-L6","CA-2024-L6-B1",1,6,4,102.3,4.09,37.84,93.03,107.34,11.31
"PLA-014xTOM-0001","PLA-014","TOM-0001","CA-2024-L6","CA-2024-L6-B1",1,10,6,112.3,5.23,39.52,87.69,109.22,18.16
"PLA-008xTOM-0001","PLA-008","TOM-0001","CA-2024-L6","CA-2024-L6-B1",1,10,10,112.63,4.82,41.02,101.36,115.45,15.73
"PLA-058xTOM-0001","PLA-058","TOM-0001","CA-2024-L6","CA-2024-L6-B1",1,10,2,117.82,4.79,34.35,97.33,103.73,18.05
"PLA-024xTOM-0001","PLA-024","TOM-0001","CA-2024-L6","CA-2024-L6-B1",1,12,4,102.88,5.35,51.21,91.66,117.48,18.82
"PLB-026xTOM-0001","PLB-026","TOM-0001","CA-2024-L6","CA-2024-L6-B1",1,4,8,92.12,5.13,46.37,95.6,110.23,14.76
"PLB-045xTOM-0001","PLB-045","TOM-0001","CA-2024-L6","CA-2024-L6-B1",1,6,5,90.84,4.69,45.47,84.46,109.23,13.73
"PLB-033xTOM-0001","PLB-033","TOM-0001","CA-2024-L6","CA-2024-L6-B1",1,8,10,95.14,3.66,45.45,89.54,111.54,12.61
"PLB-030xTOM-0001","PLB-030","TOM-0001","CA-2024-L6","CA-2024-L6-B1",1,6,9,79.78,4.99,54.49,88.03,112.27,16.8
"PLB-048xTOM-0001","PLB-048","TOM-0001","CA-2024-L6","CA-2024-L6-B1",1,1,8,95.05,4.74,43.02,101.66,104.74,17.17
"PLB-052xTOM-0001","PLB-052","TOM-0001","CA-2024-L6","CA-2024-L6-B1",1,7,4,93.91,4.85,35.04,87.11,108.04,18.01
"PLB-022xTOM-0001","PLB-022","TOM-0001","CA-2024-L6","CA-2024-L6-B1",1,12,9,99.3,4.52,45.27,87.67,114.56,20.11
"PLB-008xTOM-0001","PLB-008","TOM-0001","CA-2024-L6","CA-2024-L6-B1",1,8,9,95.76,4.64,43.92,92.42,111.37,13.35
"PLA-025xTOM-0002","PLA-025","TOM-0002","CA-2024-L6","CA-2024-L6-B1",1,3,1,113.61,4.17,51.07,96.29,104.01,16.87
"PLA-015xTOM-0002","PLA-015","TOM-0002","CA-2024-L6","CA-2024-L6-B1",1,2,12,113.96,4.29,48.61,90.99,103.9,18.26
"PLA-053xTOM-0002","PLA-053","TOM-0002","CA-2024-L6","CA-2024-L6-B1",1,11,11,101.3,4.83,47.85,85.59,112.92,18.71
"PLA-055xTOM-0002","PLA-055","TOM-0002","CA-2024-L6","CA-2024-L6-B1",1,8,11,100.96,4.44,41.02,83.12,108.89,14.51
"PLA-014xTOM-0002","PLA-014","TOM-0002","CA-2024-L6","CA-2024-L6-B1",1,10,9,99.11,4.03,49.77,73.8,112.6,18.71
"PLA-008xTOM-0002","PLA-008","TOM-0002","CA-2024-L6","CA-2024-L6-B1",1,10,4,97.2,4.29,53.48,77.59,111.69,12.89
"PLA-058xTOM-0002","PLA-058","TOM-0002","CA-2024-L6","CA-2024-L6-B1",1,9,1,123.83,4.04,45.72,86.34,105.62,15.75
"PLA-024xTOM-0002","PLA-024","TOM-0002","CA-2024-L6","CA-2024-L6-B1",1,7,5,112.29,4.44,45.02,82.45,112.81,12.75
"PLB-026xTOM-0002","PLB-026","TOM-0002","CA-2024-L6","CA-2024-L6-B1",1,12,7,106.76,4.09,50.66,88.08,107.13,14.87
"PLB-045xTOM-0002","PLB-045","TOM-0002","CA-2024-L6","CA-2024-L6-B1",1,5,12,116.7,4.13,40.31,98.06,113.81,15.5
"PLB-033xTOM-0002","PLB-033","TOM-0002","CA-2024-L6","CA-2024-L6-B1",1,6,2,112.82,4.22,46.91,74.08,103.23,12.96
"PLB-030xTOM-0002","PLB-030","TOM-0002","CA-2024-L6","CA-2024-L6-B1",1,7,8,89.89,4.64,58.27,81.23,107.51,14.57
"PLB-048xTOM-0002","PLB-048","TOM-0002","CA-2024-L6","CA-2024-L6-B1",1,5,7,103.48,4.05,46.93,84.69,105.46,15.07
"PLB-052xTOM-0002","PLB-052","TOM-0002","CA-2024-L6","CA-2024-L6-B1",1,5,8,102.17,4.61,45.33,86.54,110.17,15.97
"PLB-022xTOM-0002","PLB-022","TOM-0002","CA-2024-L6","CA-2024-L6-B1",1,2,2,120.39,4.39,40.76,86.39,109.98,17.54
"PLB-008xTOM-0002","PLB-008","TOM-0002","CA-2024-L6","CA-2024-L6-B1",1,5,9,100.09,3.52,51.3,93.19,109.79,14.53
"PLA-025xTOM-0003","PLA-025","TOM-0003","CA-2024-L6","CA-2024-L6-B1",1,9,5,115.65,3.96,44.52,86.47,105.59,18.83
"PLA-015xTOM-0003","PLA-015","TOM-0003","CA-2024-L6","CA-2024-L6-B1",1,9,10,116.32,4.29,57.57,104.09,110.44,19.35
"PLA-053xTOM-0003","PLA-053","TOM-0003","CA-2024-L6","CA-2024-L6-B1",1,9,6,107.01,4.35,49.58,84.07,113.35,17.64
"PLA-055xTOM-0003","PLA-055","TOM-0003","CA-2024-L6","CA-2024-L6-B1",1,7,12,103.01,3.75,53.97,79.18,108.21,17.31
"PLA-014xTOM-0003","PLA-014","TOM-0003","CA-2024-L6","CA-2024-L6-B1",1,8,12,104.53,4.16,52.86,87.73,113.7,21.63
"PLA-008xTOM-0003","PLA-008","TOM-0003","CA-2024-L6","CA-2024-L6-B1",1,7,11,98.82,4.56,53.02,86.65,111.36,16.17
"PLA-058xTOM-0003","PLA-058","TOM-0003","CA-2024-L6","CA-2024-L6-B1",1,9,9,126.68,4.05,50.68,105.7,107.82,22.49
"PLA-024xTOM-0003","PLA-024","TOM-0003","CA-2024-L6","CA-2024-L6-B1",1,6,8,121.8,4.23,54.17,101.2,115.2,16.02
"PLB-026xTOM-0003","PLB-026","TOM-0003","CA-2024-L6","CA-2024-L6-B1",1,4,6,103.85,4.67,54.63,93.27,109.74,18.14
"PLB-045xTOM-0003","PLB-045","TOM-0003","CA-2024-L6","CA-2024-L6-B1",1,12,2,109.69,4.66,53.74,103.71,115.93,19.67
"PLB-033xTOM-0003","PLB-033","TOM-0003","CA-2024-L6","CA-2024-L6-B1",1,5,3,100.43,3.49,47.42,93.84,111.8,14.65
"PLB-030xTOM-0003","PLB-030","TOM-0003","CA-2024-L6","CA-2024-L6-B1",1,8,2,92.93,4.13,54.74,81.93,112.43,12.09
"PLB-048xTOM-0003","PLB-048","TOM-0003","CA-2024-L6","CA-2024-L6-B1",1,12,1,100.65,3.61,45.08,93.82,108.11,20.11
"PLB-052xTOM-0003","PLB-052","TOM-0003","CA-2024-L6","CA-2024-L6-B1",1,8,3,101.29,4.16,46.51,99.2,114.8,20
"PLB-022xTOM-0003","PLB-022","TOM-0003","CA-2024-L6","CA-2024-L6-B1",1,2,7,111.01,4.16,49.74,84.07,116.1,16.78
"PLB-008xTOM-0003","PLB-008","TOM-0003","CA-2024-L6","CA-2024-L6-B1",1,8,7,92,4.22,47.3,87.28,112.83,16.39
"PLA-025xTOM-0001","PLA-025","TOM-0001","CA-2024-L6","CA-2024-L6-B2",2,9,4,114.93,4.53,48.56,91.96,106.76,13.69
"PLA-015xTOM-0001","PLA-015","TOM-0001","CA-2024-L6","CA-2024-L6-B2",2,1,9,107.87,5.4,46.27,102.31,109.21,16.11
"PLA-053xTOM-0001","PLA-053","TOM-0001","CA-2024-L6","CA-2024-L6-B2",2,11,4,113.37,5.19,47.85,95.49,113.62,17.74
"PLA-055xTOM-0001","PLA-055","TOM-0001","CA-2024-L6","CA-2024-L6-B2",2,6,11,97.85,3.89,40.18,84.13,107.6,11.87
"PLA-014xTOM-0001","PLA-014","TOM-0001","CA-2024-L6","CA-2024-L6-B2",2,12,5,114,4.84,52.63,85.31,109.64,19.45
"PLA-008xTOM-0001","PLA-008","TOM-0001","CA-2024-L6","CA-2024-L6-B2",2,8,8,100.74,4.65,51.99,94.35,114.29,17.36
"PLA-058xTOM-0001","PLA-058","TOM-0001","CA-2024-L6","CA-2024-L6-B2",2,12,6,123.38,3.52,42.44,98.17,108.97,18.4
"PLA-024xTOM-0001","PLA-024","TOM-0001","CA-2024-L6","CA-2024-L6-B2",2,1,2,114.96,5.52,44.28,92.62,113.21,15.49
"PLB-026xTOM-0001","PLB-026","TOM-0001","CA-2024-L6","CA-2024-L6-B2",2,8,4,105.78,5.56,45.61,92.4,108.36,9.96
"PLB-045xTOM-0001","PLB-045","TOM-0001","CA-2024-L6","CA-2024-L6-B2",2,1,12,118.22,5.06,39.13,93.32,112.5,14.22
"PLB-033xTOM-0001","PLB-033","TOM-0001","CA-2024-L6","CA-2024-L6-B2",2,1,5,103.97,4.8,50.76,89.92,113.75,10.44
"PLB-030xTOM-0001","PLB-030","TOM-0001","CA-2024-L6","CA-2024-L6-B2",2,3,5,109.36,4.07,48.74,93.49,110.01,14.59
"PLB-048xTOM-0001","PLB-048","TOM-0001","CA-2024-L6","CA-2024-L6-B2",2,9,7,101.45,4.55,42.1,98.08,103.54,18.3
"PLB-052xTOM-0001","PLB-052","TOM-0001","CA-2024-L6","CA-2024-L6-B2",2,8,1,108.55,4.56,42.95,94.87,111.56,14.6
"PLB-022xTOM-0001","PLB-022","TOM-0001","CA-2024-L6","CA-2024-L6-B2",2,1,10,99.26,4.41,42.44,90.23,115.06,18.35
"PLB-008xTOM-0001","PLB-008","TOM-0001","CA-2024-L6","CA-2024-L6-B2",2,2,11,106.27,5.03,47.98,89.4,109.22,16.81
"PLA-025xTOM-0002","PLA-025","TOM-0002","CA-2024-L6","CA-2024-L6-B2",2,3,4,126.25,3.81,52.29,86.75,103.4,12.38
"PLA-015xTOM-0002","PLA-015","TOM-0002","CA-2024-L6","CA-2024-L6-B2",2,1,6,127.46,4.3,59.51,87.01,112.23,15.4
"PLA-053xTOM-0002","PLA-053","TOM-0002","CA-2024-L6","CA-2024-L6-B2",2,10,3,127.84,4.06,44.03,75.17,108.32,18.06
"PLA-055xTOM-0002","PLA-055","TOM-0002","CA-2024-L6","CA-2024-L6-B2",2,3,11,120.67,4.57,58.98,83,107.25,15.14
"PLA-014xTOM-0002","PLA-014","TOM-0002","CA-2024-L6","CA-2024-L6-B2",2,4,12,126.73,4.84,50.02,84.72,109.78,15.33
"PLA-008xTOM-0002","PLA-008","TOM-0002","CA-2024-L6","CA-2024-L6-B2",2,3,9,130.11,4.22,44.79,93.24,111.84,14.4
"PLA-058xTOM-0002","PLA-058","TOM-0002","CA-2024-L6","CA-2024-L6-B2",2,6,3,129.92,3.77,36.72,92.04,101.53,12.28
"PLA-024xTOM-0002","PLA-024","TOM-0002","CA-2024-L6","CA-2024-L6-B2",2,7,9,127.39,4.78,39.98,89.93,114.35,16.5
"PLB-026xTOM-0002","PLB-026","TOM-0002","CA-2024-L6","CA-2024-L6-B2",2,10,12,116.65,4.51,46.32,90.34,111.3,15.49
"PLB-045xTOM-0002","PLB-045","TOM-0002","CA-2024-L6","CA-2024-L6-B2",2,11,6,117.03,4.7,50.21,98.28,114.25,14.78
"PLB-033xTOM-0002","PLB-033","TOM-0002","CA-2024-L6","CA-2024-L6-B2",2,1,3,112.26,5.04,41.51,87.97,108.23,9.42
"PLB-030xTOM-0002","PLB-030","TOM-0002","CA-2024-L6","CA-2024-L6-B2",2,5,5,100.51,4.21,54.7,88.06,106.09,14.27
"PLB-048xTOM-0002","PLB-048","TOM-0002","CA-2024-L6","CA-2024-L6-B2",2,12,3,105.94,4.76,55.12,92.54,105.94,15.26
"PLB-052xTOM-0002","PLB-052","TOM-0002","CA-2024-L6","CA-2024-L6-B2",2,10,5,115.95,4.39,48.12,94.7,110.65,16.12
"PLB-022xTOM-0002","PLB-022","TOM-0002","CA-2024-L6","CA-2024-L6-B2",2,2,8,119.88,4.63,52.46,95.02,113.34,15.99
"PLB-008xTOM-0002","PLB-008","TOM-0002","CA-2024-L6","CA-2024-L6-B2",2,5,1,96.1,3.96,52.91,86.53,108.5,10.51
"PLA-025xTOM-0003","PLA-025","TOM-0003","CA-2024-L6","CA-2024-L6-B2",2,9,12,117.51,4.23,50.78,87.11,110.61,18.79
"PLA-015xTOM-0003","PLA-015","TOM-0003","CA-2024-L6","CA-2024-L6-B2",2,5,11,112.58,4.78,57.7,102.97,110.97,14.3
"PLA-053xTOM-0003","PLA-053","TOM-0003","CA-2024-L6","CA-2024-L6-B2",2,12,10,136.63,5.11,48.79,92.48,116.37,20.62
"PLA-055xTOM-0003","PLA-055","TOM-0003","CA-2024-L6","CA-2024-L6-B2",2,11,8,131.02,4.47,59.15,88.18,113.56,13.73
"PLA-014xTOM-0003","PLA-014","TOM-0003","CA-2024-L6","CA-2024-L6-B2",2,1,1,132.67,4.76,53.61,100.9,115.56,17.96
"PLA-008xTOM-0003","PLA-008","TOM-0003","CA-2024-L6","CA-2024-L6-B2",2,2,9,111.15,3.33,51.34,84.68,116.13,15.31
"PLA-058xTOM-0003","PLA-058","TOM-0003","CA-2024-L6","CA-2024-L6-B2",2,8,6,126.9,4.18,40.08,94.47,104.51,18.64
"PLA-024xTOM-0003","PLA-024","TOM-0003","CA-2024-L6","CA-2024-L6-B2",2,11,2,125.3,4.19,58.29,89.17,113.43,19.36
"PLB-026xTOM-0003","PLB-026","TOM-0003","CA-2024-L6","CA-2024-L6-B2",2,2,5,105.62,4.91,56.22,87.19,114.09,15.67
"PLB-045xTOM-0003","PLB-045","TOM-0003","CA-2024-L6","CA-2024-L6-B2",2,3,12,124.68,4.04,43.58,97.71,119.82,17.37
"PLB-033xTOM-0003","PLB-033","TOM-0003","CA-2024-L6","CA-2024-L6-B2",2,11,7,107.76,4.58,49.73,104.82,113.1,14.35
"PLB-030xTOM-0003","PLB-030","TOM-0003","CA-2024-L6","CA-2024-L6-B2",2,2,10,106.73,4.63,56.54,85.11,111.77,14.33
"PLB-048xTOM-0003","PLB-048","TOM-0003","CA-2024-L6","CA-2024-L6-B2",2,5,6,109.77,4.13,45.98,101.59,108.02,14.11
"PLB-052xTOM-0003","PLB-052","TOM-0003","CA-2024-L6","CA-2024-L6-B2",2,11,1,116.43,4.13,47.32,103.41,110.54,19.63
"PLB-022xTOM-0003","PLB-022","TOM-0003","CA-2024-L6","CA-2024-L6-B2",2,10,8,107.53,4.74,47.3,93.55,119.38,17.5
"PLB-008xTOM-0003","PLB-008","TOM-0003","CA-2024-L6","CA-2024-L6-B2",2,7,3,106.92,4.02,54.82,93.67,110.85,13.94
"PLA-025xTOM-0001","PLA-025","TOM-0001","CA-2024-L6","CA-2024-L6-B3",3,1,7,100.14,4.56,52.77,100.69,108.36,14.55
"PLA-015xTOM-0001","PLA-015","TOM-0001","CA-2024-L6","CA-2024-L6-B3",3,4,4,96.02,4.45,49.83,105.68,108.89,14.61
"PLA-053xTOM-0001","PLA-053","TOM-0001","CA-2024-L6","CA-2024-L6-B3",3,6,6,121.82,4.72,50.84,91.54,107.13,17.46
"PLA-055xTOM-0001","PLA-055","TOM-0001","CA-2024-L6","CA-2024-L6-B3",3,6,1,110.24,4.44,34.66,84.56,110.1,11.43
"PLA-014xTOM-0001","PLA-014","TOM-0001","CA-2024-L6","CA-2024-L6-B3",3,7,6,107.95,5.48,45.6,83.66,109.48,20.88
"PLA-008xTOM-0001","PLA-008","TOM-0001","CA-2024-L6","CA-2024-L6-B3",3,6,12,108.01,4.12,47.15,89.98,111.39,16.19
"PLA-058xTOM-0001","PLA-058","TOM-0001","CA-2024-L6","CA-2024-L6-B3",3,4,9,129.5,3.69,36.1,98.95,104.63,19.38
"PLA-024xTOM-0001","PLA-024","TOM-0001","CA-2024-L6","CA-2024-L6-B3",3,5,4,107.67,4.84,48.29,89.56,109.82,15.38
"PLB-026xTOM-0001","PLB-026","TOM-0001","CA-2024-L6","CA-2024-L6-B3",3,2,3,104.58,4.92,46.98,90.01,108.32,15.99
"PLB-045xTOM-0001","PLB-045","TOM-0001","CA-2024-L6","CA-2024-L6-B3",3,7,1,114.84,5.22,34.77,86.37,116.46,12.28
"PLB-033xTOM-0001","PLB-033","TOM-0001","CA-2024-L6","CA-2024-L6-B3",3,10,1,84.36,4.7,46.72,85.37,109.64,13.09
"PLB-030xTOM-0001","PLB-030","TOM-0001","CA-2024-L6","CA-2024-L6-B3",3,9,3,89.51,4.39,52.51,97.25,111.65,14.53
"PLB-048xTOM-0001","PLB-048","TOM-0001","CA-2024-L6","CA-2024-L6-B3",3,4,1,89.48,4.25,33.2,95.82,104.12,13.9
"PLB-052xTOM-0001","PLB-052","TOM-0001","CA-2024-L6","CA-2024-L6-B3",3,5,2,104.13,4.32,41.92,89.66,107.85,15.96
"PLB-022xTOM-0001","PLB-022","TOM-0001","CA-2024-L6","CA-2024-L6-B3",3,2,1,104.97,4.74,42.17,95.48,110.42,16.7
"PLB-008xTOM-0001","PLB-008","TOM-0001","CA-2024-L6","CA-2024-L6-B3",3,4,5,106.4,4.45,44.68,94.02,106.69,16.16
"PLA-025xTOM-0002","PLA-025","TOM-0002","CA-2024-L6","CA-2024-L6-B3",3,11,3,117.58,4.2,45.99,93.61,103.26,13.58
"PLA-015xTOM-0002","PLA-015","TOM-0002","CA-2024-L6","CA-2024-L6-B3",3,7,2,112.08,4.16,48.94,95.96,108.85,14.99
"PLA-053xTOM-0002","PLA-053","TOM-0002","CA-2024-L6","CA-2024-L6-B3",3,12,12,121.82,4.15,55.26,86.83,110.71,21.39
"PLA-055xTOM-0002","PLA-055","TOM-0002","CA-2024-L6","CA-2024-L6-B3",3,3,7,117.67,4.69,53.49,73.38,106.25,13.58
"PLA-014xTOM-0002","PLA-014","TOM-0002","CA-2024-L6","CA-2024-L6-B3",3,9,2,116.27,4.21,49.42,79.3,109.86,16.46
"PLA-008xTOM-0002","PLA-008","TOM-0002","CA-2024-L6","CA-2024-L6-B3",3,2,6,112.23,3.71,55.23,93.56,111.1,16.73
"PLA-058xTOM-0002","PLA-058","TOM-0002","CA-2024-L6","CA-2024-L6-B3",3,4,2,122.21,4.2,38.17,86.56,104.73,17.69
"PLA-024xTOM-0002","PLA-024","TOM-0002","CA-2024-L6","CA-2024-L6-B3",3,8,5,122.9,4.56,51.54,87.69,113.35,16.27
"PLB-026xTOM-0002","PLB-026","TOM-0002","CA-2024-L6","CA-2024-L6-B3",3,11,10,107.3,3.92,46.4,90.3,111.07,19.81
"PLB-045xTOM-0002","PLB-045","TOM-0002","CA-2024-L6","CA-2024-L6-B3",3,11,5,110.85,4.62,51.23,85.58,116.37,18.28
"PLB-033xTOM-0002","PLB-033","TOM-0002","CA-2024-L6","CA-2024-L6-B3",3,10,11,105.23,4.84,45.43,91,103.24,12.63
"PLB-030xTOM-0002","PLB-030","TOM-0002","CA-2024-L6","CA-2024-L6-B3",3,11,9,111.72,4.63,53.57,75.17,106.41,16.73
"PLB-048xTOM-0002","PLB-048","TOM-0002","CA-2024-L6","CA-2024-L6-B3",3,5,10,110.06,4.36,45.75,86.09,106.04,14.39
"PLB-052xTOM-0002","PLB-052","TOM-0002","CA-2024-L6","CA-2024-L6-B3",3,9,8,115.07,4.73,45.32,96.88,111.51,17.4
"PLB-022xTOM-0002","PLB-022","TOM-0002","CA-2024-L6","CA-2024-L6-B3",3,4,7,124.15,4.04,49.27,95.46,109.55,16.53
"PLB-008xTOM-0002","PLB-008","TOM-0002","CA-2024-L6","CA-2024-L6-B3",3,3,8,100.15,4.38,52.04,91.54,111.61,14.37
"PLA-025xTOM-0003","PLA-025","TOM-0003","CA-2024-L6","CA-2024-L6-B3",3,6,10,127.93,4.18,59.22,90.89,108.42,17.45
"PLA-015xTOM-0003","PLA-015","TOM-0003","CA-2024-L6","CA-2024-L6-B3",3,3,3,108.09,4.34,62.49,101.12,106.15,14.83
"PLA-053xTOM-0003","PLA-053","TOM-0003","CA-2024-L6","CA-2024-L6-B3",3,3,2,120.72,5.03,54.71,99.98,110.53,18.04
"PLA-055xTOM-0003","PLA-055","TOM-0003","CA-2024-L6","CA-2024-L6-B3",3,6,7,120.07,4.13,52.5,89.54,109.63,15.48
"PLA-014xTOM-0003","PLA-014","TOM-0003","CA-2024-L6","CA-2024-L6-B3",3,4,10,124.95,5.02,55.57,88.03,110.03,16.23
"PLA-008xTOM-0003","PLA-008","TOM-0003","CA-2024-L6","CA-2024-L6-B3",3,1,4,119.3,4.27,65.19,99.68,114.15,15.58
"PLA-058xTOM-0003","PLA-058","TOM-0003","CA-2024-L6","CA-2024-L6-B3",3,11,12,128.55,4.38,45.93,102.9,109.69,19.61
"PLA-024xTOM-0003","PLA-024","TOM-0003","CA-2024-L6","CA-2024-L6-B3",3,3,10,106.25,4.11,56.29,88.49,116.51,16.26
"PLB-026xTOM-0003","PLB-026","TOM-0003","CA-2024-L6","CA-2024-L6-B3",3,1,11,107.47,4.45,54.37,102.36,107.55,19
"PLB-045xTOM-0003","PLB-045","TOM-0003","CA-2024-L6","CA-2024-L6-B3",3,7,7,111.36,4.5,51.29,96.96,117.14,17.19
"PLB-033xTOM-0003","PLB-033","TOM-0003","CA-2024-L6","CA-2024-L6-B3",3,3,6,98.78,4.16,48.4,87.89,108.09,14.41
"PLB-030xTOM-0003","PLB-030","TOM-0003","CA-2024-L6","CA-2024-L6-B3",3,4,11,113.19,4.5,49.08,95.66,112.12,15.96
"PLB-048xTOM-0003","PLB-048","TOM-0003","CA-2024-L6","CA-2024-L6-B3",3,9,11,103.52,3.89,55.16,98.19,106.78,14.57
"PLB-052xTOM-0003","PLB-052","TOM-0003","CA-2024-L6","CA-2024-L6-B3",3,4,3,98.29,4.81,47.97,96.28,111.07,17.48
"PLB-022xTOM-0003","PLB-022","TOM-0003","CA-2024-L6","CA-2024-L6-B3",3,12,11,123.63,5.47,46.63,96.26,113.59,17.13
"PLB-008xTOM-0003","PLB-008","TOM-0003","CA-2024-L6","CA-2024-L6-B3",3,2,4,93.18,3.84,54.49,99.51,111.88,15.98
