"genotype","parent1","parent2","env","block","rep","row","col","yield","brix","firmness","fruit_wt","maturity","shelf_life"
"PLB-026xTOM-0002","PLB-026","TOM-0002","EAST-2024-L6","EAST-2024-L6-B2",2,1,4,91.92,4.57,54.23,83.34,113.07,19.88
"PLB-048xTOM-0002","PLB-048","TOM-0002","EAST-2024-L6","EAST-2024-L6-B2",2,6,6,102.31,5.74,44.59,77.92,113.13,18.67
"PLB-025xTOM-0002","PLB-025","TOM-0002","EAST-2024-L6","EAST-2024-L6-B2",2,9,4,97.79,5.25,49.31,90.23,114.63,17.58
"PLB-019xTOM-0002","PLB-019","TOM-0002","EAST-2024-L6","EAST-2024-L6-B2",2,5,9,108.52,4.99,60.07,93.35,122.96,23.16
"PLA-058xTOM-0003","PLA-058","TOM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,9,11,105.42,5.3,46.57,78.23,112.44,20.26
"PLA-015xTOM-0003","PLA-015","TOM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,5,12,104.85,4.91,51.87,76.5,118.07,19.87
"PLA-055xTOM-0003","PLA-055","TOM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,10,2,75.9,5.54,47.27,81.86,119.15,19.81
"PLA-025xTOM-0003","PLA-025","TOM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,8,3,71.62,5.26,46.65,72.62,113.02,18.55
"PLA-051xTOM-0003","PLA-051","TOM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,11,5,109.32,5.92,44.81,81.33,124.74,20.41
"PLA-053xTOM-0003","PLA-053","TOM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,2,4,89.3,6.03,54.43,81.43,119.33,24.05
"PLA-030xTOM-0003","PLA-030","TOM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,10,8,97.06,5.19,47.38,85.73,125.88,18.58
"PLB-029xTOM-0003","PLB-029","TOM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,5,3,84.93,4.88,54.98,86.94,116.63,26.56
"PLB-008xTOM-0003","PLB-008","TOM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,4,10,102.46,5.85,49.4,87.5,123.86,25.49
"PLB-047xTOM-0003","PLB-047","TOM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,3,4,91.03,4.75,59.92,62.97,125.25,22.76
"PLB-026xTOM-0003","PLB-026","TOM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,9,9,103.71,5.55,55.87,79.34,120.67,25.99
"PLB-048xTOM-0003","PLB-048","TOM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,3,9,98,4.81,51.06,75.5,122.02,27.16
"PLB-025xTOM-0003","PLB-025","TOM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,1,8,96.41,6.04,53.57,71.28,123.53,19.98
"PLB-019xTOM-0003","PLB-019","TOM-0003","EAST-2024-L6","EAST-2024-L6-B2",2,10,1,94.88,5.35,58.84,89.17,121.68,19.87
"PLA-058xTOM-0001","PLA-058","TOM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,3,11,101.68,5.74,34.62,83.28,111.49,21.03
"PLA-015xTOM-0001","PLA-015","TOM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,10,6,115.93,5.38,41.49,92.02,112.67,20.69
"PLA-055xTOM-0001","PLA-055","TOM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,4,3,116.86,4.05,31.91,92.76,104.6,16.95
"PLA-025xTOM-0001","PLA-025","TOM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,3,8,110.59,4.94,45.56,83.1,110.67,14.87
"PLA-051xTOM-0001","PLA-051","TOM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,6,12,111.59,4.66,42.85,85.65,112.15,18.31
"PLA-053xTOM-0001","PLA-053","TOM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,8,5,121.46,5.2,43.41,96.1,108.41,21.35
"PLA-030xTOM-0001","PLA-030","TOM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,3,1,103.67,4.3,35.22,83.79,117.39,14.68
"PLB-029xTOM-0001","PLB-029","TOM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,6,7,110.45,5.06,40.83,91.09,112.26,22.26
"PLB-008xTOM-0001","PLB-008","TOM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,1,2,110.99,4.4,37.8,88.18,115.41,20.78
"PLB-047xTOM-0001","PLB-047","TOM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,11,4,108.24,4.18,45.57,75.91,116.52,21.11
"PLB-026xTOM-0001","PLB-026","TOM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,2,8,117.99,5.28,43.91,86.73,111.41,19.98
"PLB-048xTOM-0001","PLB-048","TOM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,2,7,115.29,3.95,45.04,81.16,113.39,20.78
"PLB-025xTOM-0001","PLB-025","TOM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,11,2,117.84,5.83,38.91,80.19,116.58,18.31
"PLB-019xTOM-0001","PLB-019","TOM-0001","EAST-2024-L6","EAST-2024-L6-B3",3,7,3,123.48,4.17,44.25,93.6,117.98,19.1
"PLA-058xTOM-0002","PLA-058","TOM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,7,1,101.69,5.15,29.88,82.79,111.49,18.62
"PLA-015xTOM-0002","PLA-015","TOM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,9,12,102.48,5.67,47.96,74.34,111.94,17.82
"PLA-055xTOM-0002","PLA-055","TOM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,9,5,92.25,4.9,44.3,91.2,111.71,15.06
"PLA-025xTOM-0002","PLA-025","TOM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,11,1,109.73,4.33,34.38,91.21,111.96,16.84
"PLA-051xTOM-0002","PLA-051","TOM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,6,10,110.1,5.02,40.1,82.45,116.15,18.77
"PLA-053xTOM-0002","PLA-053","TOM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,7,2,95.5,5.05,39.07,67.42,110.11,20.85
"PLA-030xTOM-0002","PLA-030","TOM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,8,10,113.5,5.87,44.19,83.87,116.5,17.84
"PLB-029xTOM-0002","PLB-029","TOM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,7,9,118.91,5.63,44.08,96.28,109.37,24.06
"PLB-008xTOM-0002","PLB-008","TOM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,6,1,94.91,4.66,42.91,85.46,115.1,16.52
"PLB-047xTOM-0002","PLB-047","TOM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,5,6,114.87,4.93,41.72,85.25,111.14,23.28
"PLB-026xTOM-0002","PLB-026","TOM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,8,4,107.41,4.5,43.87,81.63,115.5,16.09
"PLB-048xTOM-0002","PLB-048","TOM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,10,9,112.1,4.71,35.63,68.98,117.16,20.02
"PLB-025xTOM-0002","PLB-025","TOM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,2,6,103.5,5.47,48.27,75.37,115.97,20.71
"PLB-019xTOM-0002","PLB-019","TOM-0002","EAST-2024-L6","EAST-2024-L6-B3",3,10,10,118.69,4.77,45.88,93.09,122.03,18.9
"PLA-058xTOM-0003","PLA-058","TOM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,1,10,116.16,5.07,46.52,77.75,111.4,18.36
"PLA-015xTOM-0003","PLA-015","TOM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,4,2,102.86,4.85,46.11,70.38,116.5,18.61
"PLA-055xTOM-0003","PLA-055","TOM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,7,7,97.91,4.57,50.89,79.78,120.44,21.04
"PLA-025xTOM-0003","PLA-025","TOM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,4,11,98.98,4.84,51.37,81.76,119.74,20.79
"PLA-051xTOM-0003","PLA-051","TOM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,8,8,108.7,4.92,48,93.32,120.5,18.85
"PLA-053xTOM-0003","PLA-053","TOM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,1,5,100.35,5.2,51.76,61.94,118.32,23
"PLA-030xTOM-0003","PLA-030","TOM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,5,7,102.18,5.17,49.23,77.95,126.42,21.26
"PLB-029xTOM-0003","PLB-029","TOM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,9,7,100.12,5.09,50.15,80.46,116.05,24.49
"PLB-008xTOM-0003","PLB-008","TOM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,2,11,96.36,5.31,48.94,83.46,121.46,25.77
"PLB-047xTOM-0003","PLB-047","TOM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,8,7,102.18,5.03,51.46,76.71,123.2,25.19
"PLB-026xTOM-0003","PLB-026","TOM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,8,1,99.99,4.29,40.48,67.3,113.87,23.14
"PLB-048xTOM-0003","PLB-048","TOM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,4,4,104.76,4.74,35.98,63.17,117.87,24.36
"PLB-025xTOM-0003","PLB-025","TOM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,9,10,97.38,5.94,44.27,69.93,126.64,24.68
"PLB-019xTOM-0003","PLB-019","TOM-0003","EAST-2024-L6","EAST-2024-L6-B3",3,3,7,111.26,6.02,53.76,82.59,127.5,23.25
